example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
322	0	▁Je	0.5571	0.3959	0.1613	-0.493	0.1295	0.0	1.0	0.0	1.0	0.0862	1.0	0.0862	2.0	0.1297	11.0	0.0	0.0	0.0003	0.0002	0.0005	0.0028	0.2198	0.1804	0.5658	0.0341	0.0	0	0	0
322	1	▁l	0.7246	0.8689	-0.1443	0.262	0.1125	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0922	2.0	0.0	0.0013	0.0193	0.0301	0.0263	0.0491	0.201	0.1536	0.537	0.0421	0.0664	0	0	0
322	2	'	0.9967	0.9942	0.0025	-0.0036	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0155	0.0176	0.0139	0.0006	0.307	0.1448	0.2885	0.0459	0.2138	0	0	0
322	3	ai	0.9938	0.9958	-0.002	0.0028	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0096	0.016	0.0279	0.0255	0.0718	0.1639	0.1031	0.4743	0.0893	0.1694	0	0	0
322	4	▁couru	0.2866	0.1556	0.131	-0.8813	0.4739	0.4742	1.0	0.4995	2.0	0.4995	2.0	0.4948	7.0	0.4938	88.0	0.0	0.0037	0.0186	0.0206	0.0193	0.0671	0.2435	0.102	0.5178	0.0341	0.1026	0	0	0
322	5	▁pour	0.4145	0.7694	-0.3549	0.8924	0.5426	0.5327	1.0	0.5327	1.0	0.5327	2.0	0.5327	2.0	0.5518	3.0	0.0	0.0002	0.0394	0.0456	0.0305	0.0303	0.1719	0.0668	0.2727	0.0278	0.4608	0	0	0
322	6	▁les	0.6426	0.4152	0.2274	-0.6302	0.1917	0.0	1.0	0.0	1.0	0.0114	1.0	0.0674	2.0	0.176	4.0	0.0	0.0	0.0234	0.039	0.0464	0.1252	0.123	0.0449	0.4542	0.0414	0.3365	1	0	0
322	7	▁tirage	0.7106	0.2975	0.4131	-1.256	0.4275	0.0	1.0	0.2305	1.0	0.2305	1.0	0.3364	1.0	0.4156	6.0	0.0	0.0019	0.0194	0.0384	0.0644	0.1131	0.1679	0.071	0.3542	0.0395	0.3674	1	0	0
322	8	s	0.998	0.9991	-0.0011	0.0016	0.0007	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0263	0.0355	0.2358	0.0	0.0558	0.0339	0.1677	0.047	0.6956	1	0	0
322	9	,	0.2079	0.3979	-0.1899	0.936	0.1902	0.2094	1.0	0.2094	1.0	0.2094	2.0	0.1657	3.0	0.1796	5.0	0.0	0.0005	0.0244	0.0473	0.1097	0.1062	0.0747	0.066	0.2298	0.0232	0.6063	0	0	0
322	10	▁ils	0.952	0.9498	0.0022	-0.0034	0.0091	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0125	0.0261	0.04	0.1177	0.0296	0.0817	0.0791	0.2374	0.056	0.5459	0	1	0
322	11	▁sont	0.9433	0.9538	-0.0105	0.0159	0.0029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002	0.0529	0.0417	0.0547	0.0022	0.0942	0.0482	0.4235	0.0318	0.4022	0	0	0
322	12	▁secrets	0.3115	0.2902	0.0213	-0.1022	0.0296	0.0	1.0	0.0004	1.0	0.0083	2.0	0.0082	4.0	0.02	17.0	0.0	0.0002	0.0262	0.0377	0.0582	0.0618	0.0595	0.0202	0.6708	0.0459	0.2035	0	0	0
322	13	,	0.3276	0.4963	-0.1687	0.5992	0.0688	0.0681	1.0	0.0681	1.0	0.0681	1.0	0.0681	2.0	0.0681	2.0	0.0	0.0003	0.0342	0.0591	0.0816	0.0083	0.0479	0.0354	0.2223	0.0503	0.6442	0	0	0
322	14	▁les	0.9008	0.892	0.0087	-0.014	0.0234	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0023	1.0	0.0	0.0018	0.0303	0.0466	0.0873	0.0334	0.0527	0.0283	0.2646	0.031	0.6234	0	0	0
322	15	▁tirage	0.9829	0.9931	-0.0102	0.0149	0.008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0016	0.0135	0.0247	0.0902	0.0626	0.0706	0.0229	0.2347	0.0249	0.647	1	0	0
322	16	s	0.9997	0.9996	0.0001	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0087	0.0242	0.0001	-0.0	0.0445	0.0323	0.1528	0.0149	0.7556	1	0	0
322	17	.	0.9063	0.8621	0.0442	-0.0721	0.0157	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0026	1.0	0.0	0.0002	0.0112	0.028	0.0441	0.0128	0.0511	0.0388	0.1958	0.0283	0.686	0	0	0
322	18	</s>	0.9969	0.9954	0.0014	-0.002	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0451	0.0234	0.0197	0.0049	0.0002	0.0692	0.0657	0.1399	0.0252	0.7001	0	0	0
323	0	▁Non	0.6423	0.6065	0.0357	-0.0826	0.0219	0.0	1.0	0.0	1.0	0.0	1.0	0.018	2.0	0.0169	8.0	0.0	0.0	0.0004	0.0003	0.0002	0.0008	0.1918	0.2495	0.4932	0.0655	0.0	0	0	1
323	1	,	0.9753	0.9684	0.0069	-0.0102	0.003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0015	0.0256	0.0162	0.002	0.0001	0.0971	0.1592	0.2684	0.0327	0.4425	0	0	1
323	2	▁tu	0.3766	0.4281	-0.0515	0.1848	0.124	0.0	1.0	0.0	1.0	0.0	2.0	0.1268	4.0	0.124	8.0	0.0	0.0011	0.0065	0.0171	0.0363	0.0964	0.1601	0.2334	0.3089	0.0484	0.2493	0	0	1
323	3	▁n	0.6312	0.6044	0.0268	-0.0627	0.0155	0.0	1.0	0.0	1.0	0.0	1.0	0.0002	2.0	0.0073	4.0	0.0	0.0	0.0087	0.0203	0.0134	0.1093	0.1423	0.168	0.3637	0.0538	0.2723	0	0	1
323	4	'	0.997	0.9972	-0.0003	0.0004	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0042	0.011	0.0066	0.0008	0.1805	0.0849	0.1446	0.0423	0.5476	0	0	1
323	5	as	0.7134	0.7867	-0.0733	0.1411	0.0226	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0118	2.0	0.0	0.0046	0.0095	0.0231	0.0228	0.1219	0.1126	0.2098	0.3199	0.0559	0.3019	0	0	1
323	6	▁pas	0.9453	0.918	0.0272	-0.0422	0.0072	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.015	0.0321	0.0009	0.0	0.081	0.1349	0.1604	0.0427	0.581	0	0	1
323	7	▁à	0.6352	0.7966	-0.1614	0.3266	0.0844	0.0	1.0	0.0	1.0	0.0	1.0	0.0842	2.0	0.0842	2.0	0.0	-0.0	0.0084	0.0301	0.0289	0.0453	0.091	0.0832	0.2341	0.0298	0.562	0	0	1
323	8	,	0.4925	0.6628	-0.1703	0.4285	0.3013	0.0	1.0	0.0	1.0	0.2983	2.0	0.2977	2.0	0.2961	4.0	0.0	0.0	0.0074	0.0201	0.0432	0.3135	0.0703	0.0704	0.2203	0.0269	0.6121	0	0	1
323	9	▁je	0.5445	0.5492	-0.0047	0.0124	0.0362	0.0	1.0	0.0	1.0	0.0	1.0	0.0165	2.0	0.0322	3.0	0.0	0.0025	0.0063	0.016	0.0329	0.0357	0.0609	0.0634	0.2527	0.0358	0.5872	0	0	1
323	10	▁dois	0.8532	0.8282	0.025	-0.0428	0.0138	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0062	2.0	0.0	0.0001	0.0063	0.0186	0.025	0.0334	0.0519	0.1094	0.2215	0.0257	0.5915	0	0	1
323	11	▁juste	0.8486	0.7733	0.0753	-0.1341	0.0261	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0193	3.0	0.0	0.0001	0.0086	0.0123	0.0281	0.0147	0.0495	0.0462	0.167	0.0226	0.7146	0	0	1
323	12	▁regarder	0.8508	0.8612	-0.0103	0.0174	0.019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.005	4.0	0.0	0.0	0.0061	0.0078	0.018	0.041	0.0666	0.0433	0.2527	0.0353	0.6021	0	0	1
323	13	▁autour	0.5253	0.7327	-0.2074	0.48	0.1683	0.0	1.0	0.0	1.0	0.0	1.0	0.1831	3.0	0.1734	6.0	0.0	0.0001	0.0049	0.0108	0.0165	0.0601	0.0583	0.1238	0.2675	0.0691	0.4813	0	0	1
323	14	,	0.6745	0.6549	0.0195	-0.0424	0.0025	0.0	1.0	0.0	1.0	0.0	1.0	0.0008	2.0	0.0008	2.0	0.0	0.0	0.0043	0.0068	0.0147	0.0007	0.03	0.0183	0.1461	0.0193	0.7864	0	0	1
323	15	▁toutes	0.9299	0.8871	0.0427	-0.0679	0.0156	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0064	1.0	0.0	0.0008	0.0048	0.0125	0.0212	0.0139	0.0682	0.0778	0.3572	0.0825	0.4143	0	0	1
323	16	▁tes	0.9832	0.984	-0.0008	0.0012	0.0008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0016	0.0077	0.0073	0.0672	0.0869	0.0611	0.4229	0.0667	0.3624	0	0	1
323	17	▁photos	0.9884	0.9911	-0.0027	0.0039	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0004	0.0064	0.0107	0.0404	0.0524	0.0274	0.3217	0.0271	0.5714	1	0	1
323	18	,	0.736	0.7999	-0.0639	0.1202	0.0253	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0238	2.0	0.0	0.0	0.0039	0.011	0.0246	0.0017	0.0394	0.0233	0.1467	0.0257	0.765	0	0	1
323	19	▁elles	0.9489	0.938	0.0109	-0.0166	0.0054	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006	0.0038	0.0084	0.0281	0.0161	0.0538	0.0327	0.2105	0.0337	0.6693	0	1	1
323	20	▁disent	0.9627	0.9587	0.004	-0.006	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0175	0.0066	0.0046	0.0202	0.0532	0.0315	0.2884	0.0766	0.5503	0	0	1
323	21	▁tout	0.9688	0.9739	-0.005	0.0074	0.0042	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.003	0.0026	0.0059	0.0098	0.0002	0.0493	0.0278	0.2475	0.0767	0.5987	0	0	1
323	22	.	0.9551	0.9305	0.0246	-0.0377	0.0072	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0007	0.0048	0.0117	0.0087	0.04	0.0166	0.1617	0.0249	0.7567	0	0	1
323	23	</s>	0.9971	0.9969	0.0002	-0.0004	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0011	0.0047	0.0129	0.0021	0.0	0.0371	0.0364	0.074	0.0196	0.8329	0	0	1
324	0	▁Tu	0.8466	0.8441	0.0025	-0.0043	0.0371	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0263	2.0	0.0	0.0	0.0006	0.0002	0.0016	0.0073	0.311	0.1785	0.4643	0.0461	0.0	0	0	1
324	1	e	0.2623	0.4472	-0.185	0.77	0.1787	0.1334	1.0	0.1334	1.0	0.1334	1.0	0.1334	2.0	0.1781	2.0	0.0	0.0027	0.0085	0.0209	0.0124	0.2309	0.4747	0.1335	0.1867	0.0352	0.1698	0	0	1
324	2	-	0.7525	0.8352	-0.0827	0.1504	0.0571	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0036	2.0	0.0	0.0002	0.0156	0.0278	0.0423	0.0935	0.2323	0.1107	0.1716	0.03	0.4554	0	0	1
324	3	les	0.9955	0.9938	0.0017	-0.0025	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0047	0.0306	0.0295	0.0158	0.1485	0.0791	0.1495	0.0179	0.6051	0	0	1
324	4	▁avant	0.9852	0.9683	0.0169	-0.0249	0.0075	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0023	0.0134	0.0302	0.066	0.0146	0.1153	0.1165	0.1893	0.0442	0.5345	0	0	1
324	5	▁qu	0.9939	0.9967	-0.0029	0.0041	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0015	0.039	0.0164	0.0004	0.1082	0.1044	0.2281	0.0306	0.5286	0	0	1
324	6	'	0.999	0.999	0.0001	-0.0001	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0141	0.0238	0.0044	0.0003	0.2187	0.0866	0.131	0.0292	0.5345	0	0	1
324	7	elles	0.9363	0.9869	-0.0506	0.076	0.0722	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0078	0.0167	0.0195	0.0246	0.3952	0.3105	0.1006	0.0916	0.0188	0.4785	0	1	1
324	8	▁se	0.4944	0.6479	-0.1534	0.39	0.0706	0.0	1.0	0.0	1.0	0.0338	2.0	0.0338	2.0	0.0693	3.0	0.0	0.0016	0.0119	0.0335	0.0142	0.0	0.0816	0.06	0.4132	0.0288	0.4163	0	0	1
324	9	▁multiplient	0.9021	0.8857	0.0164	-0.0265	0.0088	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0052	1.0	0.0	0.0	0.0107	0.0303	0.0262	0.0518	0.0932	0.0924	0.5657	0.0404	0.2082	0	0	1
324	10	!	0.1632	0.1511	0.0121	-0.111	0.0287	0.0	1.0	0.0	1.0	0.0	1.0	0.0313	2.0	0.0266	3.0	0.0	0.0053	0.0147	0.0261	0.0716	0.0081	0.1184	0.0907	0.1289	0.0702	0.5918	0	0	1
324	11	</s>	0.9972	0.9961	0.0011	-0.0016	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0011	0.0311	0.0288	0.0065	0.0002	0.1326	0.1643	0.1306	0.044	0.5285	0	0	1
325	0	▁Je	0.3151	0.2573	0.0578	-0.2923	0.1415	0.0	1.0	0.0618	1.0	0.0922	2.0	0.1467	5.0	0.1426	18.0	0.0	0.0	0.0004	0.0002	0.0004	0.0031	0.2475	0.2149	0.4913	0.0464	0.0	0	0	1
325	1	▁ne	0.3838	0.3309	0.0528	-0.2136	0.0407	0.0	1.0	0.0	1.0	0.0008	1.0	0.0008	2.0	0.0161	3.0	0.0	0.0007	0.0044	0.0118	0.0286	0.1018	0.1602	0.2536	0.2899	0.0693	0.2269	0	0	1
325	2	▁dis	0.8696	0.7834	0.0862	-0.1506	0.0426	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0318	3.0	0.0	0.0	0.0098	0.0101	0.0325	0.0305	0.2349	0.1035	0.3575	0.0276	0.2764	0	0	1
325	3	▁pas	0.9351	0.9273	0.0079	-0.0122	0.0214	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0252	0.0176	0.0055	0.0	0.1178	0.0713	0.4837	0.0215	0.3057	0	0	1
325	4	▁non	0.9542	0.9498	0.0043	-0.0066	0.0073	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.012	0.0149	0.0292	0.2445	0.0688	0.0374	0.2654	0.0144	0.614	0	0	1
325	5	▁tout	0.6352	0.4022	0.233	-0.6594	0.1695	0.0	1.0	0.0	1.0	0.1129	1.0	0.191	2.0	0.1765	9.0	0.0	0.0	0.0089	0.0218	0.0402	0.0505	0.0821	0.074	0.2947	0.0152	0.5339	0	0	1
325	6	▁de	0.9992	0.9991	0.0001	-0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0026	0.0125	0.0195	0.0021	0.0793	0.0407	0.3173	0.0157	0.5469	0	0	1
325	7	▁suite	0.9998	0.9998	-0.0	0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0016	0.0045	0.0074	0.0262	0.0001	0.0656	0.0294	0.2111	0.0121	0.6818	0	0	1
325	8	,	0.8059	0.8033	0.0026	-0.0046	0.0013	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	2.0	0.0	0.0	0.01	0.0222	0.0149	0.0028	0.0531	0.0407	0.1379	0.0115	0.7568	0	0	1
325	9	▁mais	0.9841	0.981	0.003	-0.0044	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005	0.0043	0.0092	0.0202	0.0001	0.0647	0.0646	0.1349	0.0181	0.7178	0	0	1
325	10	▁j	0.9412	0.947	-0.0058	0.0088	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0048	0.0075	0.0125	0.0034	0.0825	0.0999	0.3146	0.0394	0.4637	0	0	1
325	11	'	0.9973	0.9984	-0.0011	0.0016	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0011	0.0044	0.0014	0.0001	0.0816	0.0754	0.1641	0.025	0.6539	0	0	1
325	12	ai	0.9697	0.9757	-0.006	0.0089	0.0016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005	0.0048	0.0065	0.0126	0.0183	0.0728	0.0681	0.3376	0.0223	0.4992	0	0	1
325	13	▁vu	0.9771	0.9816	-0.0045	0.0066	0.0025	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.005	0.0065	0.021	0.0557	0.0652	0.0346	0.2947	0.0236	0.5819	0	0	1
325	14	▁une	0.9549	0.9223	0.0326	-0.0501	0.0097	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.019	0.0058	0.0117	0.0102	0.0793	0.0304	0.5089	0.0631	0.3183	0	0	1
325	15	▁robe	0.9937	0.9919	0.0018	-0.0026	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.006	0.0056	0.0131	0.0089	0.0778	0.0194	0.4878	0.0371	0.378	1	0	1
325	16	▁quelques	0.8398	0.8655	-0.0257	0.0435	0.0194	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.015	3.0	0.0	0.0008	0.0097	0.0097	0.0189	0.0558	0.0494	0.0242	0.2846	0.0191	0.6227	0	0	1
325	17	▁cabine	0.8953	0.9857	-0.0904	0.1387	0.1314	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0951	2.0	0.0	0.0	0.0013	0.0125	0.0357	0.3662	0.1309	0.021	0.5742	0.0269	0.247	0	0	1
325	18	s	0.9887	0.997	-0.0083	0.012	0.0087	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0322	0.0277	0.0003	0.0	0.0964	0.0269	0.2096	0.0185	0.6486	0	0	1
325	19	▁et	0.1871	0.3079	-0.1208	0.7184	0.153	0.0119	1.0	0.0119	2.0	0.0772	3.0	0.156	5.0	0.1505	10.0	0.0	0.0004	0.0135	0.0223	0.0549	0.3188	0.1079	0.0435	0.2641	0.0354	0.5492	0	0	1
325	20	▁je	0.9375	0.9379	-0.0004	0.0006	0.0016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0047	0.0032	0.0073	0.0008	0.0444	0.0286	0.1357	0.0181	0.7731	0	0	1
325	21	▁pense	0.8594	0.8769	-0.0175	0.029	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0016	2.0	0.0	0.0	0.0066	0.0049	0.0073	0.0062	0.0699	0.0391	0.1872	0.0208	0.6831	0	0	1
325	22	▁qu	0.9857	0.9882	-0.0025	0.0036	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0031	0.0045	0.0051	0.0029	0.063	0.038	0.213	0.0275	0.6585	0	0	1
325	23	'	0.9989	0.9991	-0.0002	0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0025	0.0042	0.0005	0.0	0.0522	0.0315	0.0874	0.0171	0.8118	0	0	1
325	24	elle	0.9857	0.9803	0.0054	-0.0079	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006	0.0033	0.0033	0.0074	0.0212	0.034	0.0272	0.129	0.02	0.7898	0	1	1
325	25	▁serait	0.353	0.5008	-0.1478	0.5045	0.0649	0.0	1.0	0.0	1.0	0.0728	2.0	0.0651	3.0	0.0647	6.0	0.0	0.0008	0.0017	0.0045	0.0084	0.0159	0.0728	0.0267	0.2184	0.0332	0.6489	0	0	1
325	26	▁super	0.6732	0.7253	-0.0521	0.1076	0.0329	0.0	1.0	0.0	1.0	0.0	1.0	0.0002	2.0	0.0265	6.0	0.0	0.0	0.0029	0.0044	0.0102	0.0186	0.0765	0.0314	0.2878	0.0375	0.5669	0	0	1
325	27	▁sur	0.8567	0.695	0.1617	-0.3018	0.1245	0.0	1.0	0.0	1.0	0.0	1.0	0.1145	1.0	0.1145	2.0	0.0	0.0	0.0021	0.0037	0.0158	0.2281	0.0496	0.0228	0.1477	0.0254	0.7545	0	0	1
325	28	▁vous	0.936	0.9226	0.0134	-0.0208	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0027	0.0049	0.0147	0.0089	0.0576	0.0272	0.1372	0.0265	0.7516	0	0	1
325	29	.	0.9633	0.963	0.0003	-0.0004	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0032	0.0045	0.0044	0.002	0.0326	0.0215	0.0716	0.02	0.8542	0	0	1
325	30	</s>	0.9965	0.9967	-0.0002	0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0013	0.0058	0.0003	0.0	0.0458	0.0276	0.0746	0.0355	0.8166	0	0	1
326	0	▁Les	0.4882	0.4647	0.0235	-0.0711	0.0404	0.0	1.0	0.0	1.0	0.0009	2.0	0.0009	2.0	0.0188	2.0	0.0	0.0	0.0003	0.0002	0.0006	0.0015	0.2216	0.2329	0.4686	0.0769	0.0	0	0	1
326	1	▁roses	0.9838	0.9837	0.0001	-0.0001	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0056	0.0103	0.012	0.0122	0.0196	0.1736	0.1398	0.566	0.0349	0.0856	1	0	1
326	2	▁blanches	0.9954	0.9948	0.0006	-0.0009	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0065	0.0094	0.0084	0.0692	0.1045	0.1347	0.3332	0.0323	0.3953	0	0	1
326	3	,	0.3609	0.3846	-0.0237	0.0919	0.008	0.0024	1.0	0.0024	1.0	0.0024	2.0	0.0024	2.0	0.0023	5.0	0.0	0.0005	0.0095	0.0136	0.0508	0.0011	0.1159	0.1423	0.181	0.0459	0.5149	0	0	1
326	4	▁elles	0.9803	0.9834	-0.0031	0.0045	0.0016	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0041	0.0128	0.0115	0.0212	0.0174	0.0961	0.1131	0.2642	0.0431	0.4835	0	1	1
326	5	▁sont	0.9967	0.9965	0.0002	-0.0003	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0006	0.0076	0.005	0.0009	0.1071	0.1472	0.1903	0.0392	0.5162	0	0	1
326	6	▁si	0.6603	0.61	0.0504	-0.1144	0.0081	0.0	1.0	0.0	1.0	0.0	1.0	0.0058	2.0	0.0062	4.0	0.0	0.0002	0.0065	0.0049	0.0092	0.1112	0.1071	0.0838	0.3649	0.061	0.3833	0	0	1
326	7	▁belles	0.8456	0.8129	0.0328	-0.057	0.0051	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0034	2.0	0.0	-0.0	0.002	0.0027	0.0058	0.0255	0.1256	0.0823	0.3329	0.0378	0.4213	0	0	1
326	8	!	0.2237	0.2474	-0.0237	0.1453	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0018	2.0	0.0016	3.0	0.0	0.0	0.003	0.0041	0.0054	0.0071	0.0619	0.0848	0.0879	0.025	0.7403	0	0	1
326	9	</s>	0.9976	0.9971	0.0005	-0.0008	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0003	0.0103	0.0208	0.0017	0.0001	0.0837	0.0752	0.0858	0.037	0.7183	0	0	1
327	0	▁Le	0.7618	0.6332	0.1286	-0.2667	0.0583	0.0	1.0	0.0	1.0	0.0	1.0	0.0262	1.0	0.0433	5.0	0.0	0.0	0.0003	0.0001	0.0005	0.0028	0.1468	0.1603	0.6625	0.0305	0.0	0	0	1
327	1	▁château	0.8954	0.8378	0.0576	-0.0959	0.059	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0507	2.0	0.0	0.0032	0.0309	0.0301	0.0555	0.0675	0.11	0.1361	0.6432	0.0372	0.0735	0	0	1
327	2	,	0.469	0.3576	0.1114	-0.3912	0.1058	0.0	1.0	0.0	1.0	0.0502	2.0	0.0666	4.0	0.0817	14.0	0.0	0.0001	0.0128	0.019	0.0338	0.0308	0.1	0.1231	0.3135	0.034	0.4295	0	0	1
327	3	▁il	0.1653	0.4803	-0.315	1.5388	0.2759	0.3033	1.0	0.3033	1.0	0.3033	1.0	0.3033	2.0	0.2731	6.0	0.0	0.0059	0.0125	0.019	0.0868	0.793	0.1066	0.1117	0.3673	0.0474	0.367	0	0	1
327	4	▁y	0.973	0.9574	0.0156	-0.0233	0.0051	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0016	0.0187	0.0201	0.0265	0.0	0.1703	0.084	0.2735	0.0253	0.4469	0	0	1
327	5	▁avait	0.8918	0.8729	0.0189	-0.0309	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0017	2.0	0.0	0.0	0.0128	0.0128	0.0274	0.0011	0.1257	0.0826	0.4669	0.0355	0.2893	0	0	1
327	6	▁une	0.8953	0.8574	0.0379	-0.0624	0.0091	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0083	2.0	0.0	0.0001	0.0068	0.0116	0.0178	0.0042	0.0716	0.0427	0.6471	0.0265	0.2122	1	0	1
