example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l9	kl_div_l10	kl_div_l11
325	6	▁dit	0.8859	0.8063	0.0796	-0.1359	0.2303	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1727	2.0	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0125	0.0795	0.0135	0.0306	0.0996	0.0982	0.2547	0.0247	0.0335	0.4586	0	0	1	0.3215	0.1505	0.0
325	7	▁non	0.9961	0.9985	-0.0024	0.0035	0.0025	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.001	0.0249	0.0221	0.0579	0.0273	0.0275	0.0943	0.0777	0.2833	0.0231	0.0207	0.4734	0	0	1	0.0218	0.112	0.3461
325	8	▁tout	0.631	0.2163	0.4147	-1.5444	0.8951	0.971	1.0	0.971	1.0	0.971	1.0	0.7594	2.0	0.8543	3.0	0.0	0.0	0.0	-0.0	0.0	0.0009	0.0174	0.0142	0.11	0.0196	0.0625	0.0543	0.157	0.0154	0.0238	0.6674	0	0	1	0.6497	8.696	0.0081
325	9	▁de	0.994	0.9949	-0.001	0.0014	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0008	0.0301	0.0189	0.0665	0.0391	0.2311	0.015	0.0203	0.6092	0	0	1	0.1248	0.1494	0.0001
325	10	▁suite	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0016	0.003	0.0002	0.0136	0.0471	0.0339	0.1665	0.0121	0.0205	0.7063	0	0	1	0.0	-0.0	-0.0
325	11	,	0.9042	0.7626	0.1417	-0.2459	0.0692	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0562	1.0	0.0	0.0	0.0	-0.0	0.0	0.0022	0.0008	0.0119	0.0128	0.0226	0.101	0.0459	0.1152	0.0174	0.0267	0.6711	0	0	1	0.0273	0.0002	0.0369
325	12	▁mais	0.9836	0.9632	0.0204	-0.0303	0.0091	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0028	0.0011	0.0019	0.0084	0.0047	0.0025	1.1813	0.0223	0.0872	0.0705	0.1503	0.0164	0.0226	0.6306	0	0	1	-0.0	-0.0	-0.0
325	13	▁j	0.9165	0.9094	0.0071	-0.0113	0.0173	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0095	0.037	0.0038	0.0009	0.0041	0.0051	0.0244	0.1173	0.051	0.2055	0.0214	0.0262	0.554	0	0	1	3.1119	2.9589	4.2738
325	14	'	0.9986	0.9989	-0.0003	0.0004	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0182	0.0	0.0	0.0	0.0165	0.071	0.0442	0.1216	0.0148	0.0258	0.7061	0	0	1	0.0	0.0	-0.0
325	15	ai	0.997	0.9952	0.0018	-0.0026	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0034	0.001	0.0121	0.0758	0.0256	0.0779	0.057	0.2176	0.0186	0.0188	0.5845	0	0	1	0.0	-0.0	-0.0
325	16	▁vu	0.9917	0.981	0.0107	-0.0157	0.0049	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0001	0.0558	0.1875	0.001	0.0002	0.0286	0.0888	0.043	0.2703	0.0199	0.0147	0.5347	0	0	1	0.003	0.0024	0.0008
325	17	▁une	0.9973	0.9912	0.0061	-0.0088	0.0037	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.021	0.2256	0.001	0.0046	0.0035	0.0324	0.0875	0.0506	0.4747	0.0259	0.012	0.3169	0	0	1	0.0	-0.0	-0.0
325	18	▁robe	0.9986	0.9987	-0.0001	0.0002	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0015	0.1632	0.0003	0.0	-0.0	-0.0	0.0	0.032	0.1217	0.0351	0.3939	0.0235	0.0118	0.382	1	0	1	0.0	0.0009	0.0005
325	19	▁à	0.297	0.4529	-0.1559	0.6087	0.3986	0.0	1.0	0.1781	2.0	0.1781	2.0	0.394	6.0	0.3929	18.0	0.0	0.0004	0.0496	0.0024	0.0	0.0001	0.0061	0.0003	0.0	0.0309	0.0771	0.0361	0.251	0.025	0.0131	0.5669	0	0	1	0.0001	0.3679	7.1178
325	20	▁quelques	0.6544	0.3545	0.2999	-0.8843	0.2208	0.1477	1.0	0.1477	1.0	0.1477	1.0	0.1477	2.0	0.2034	2.0	0.0	0.0	0.0	0.0001	0.0053	0.0064	0.0989	0.1637	2.4025	0.0322	0.1012	0.0362	0.2783	0.0268	0.0113	0.514	0	0	1	0.2429	1.4182	4.55
325	21	▁stand	0.9511	0.9589	-0.0078	0.0118	0.0075	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0011	0.5357	0.2088	0.0005	0.0001	0.029	0.1826	0.035	0.3232	0.0243	0.006	0.3998	0	0	1	0.0034	3.1544	0.0004
325	22	s	0.8595	0.9227	-0.0631	0.1023	0.037	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0212	2.0	0.0	-0.0	-0.0	0.0	0.0	0.0245	1.6221	0.0026	0.0001	0.0131	0.0519	0.0156	0.1621	0.0116	0.0106	0.735	0	0	1	0.0	0.0	0.0002
325	23	▁et	0.3191	0.2527	0.0664	-0.3364	0.2969	0.005	1.0	0.005	1.0	0.005	2.0	0.2315	2.0	0.2943	7.0	0.0	0.0	-0.0	0.0	0.0001	0.0056	0.0798	0.0716	0.0101	0.0278	0.0747	0.0239	0.2788	0.0236	0.0094	0.5618	0	0	1	0.0114	0.0337	0.7185
325	24	▁je	0.9873	0.9845	0.0028	-0.0042	0.0052	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0761	0.4894	0.007	0.0038	0.0534	0.0415	0.0196	0.0713	0.0364	0.1419	0.0182	0.0203	0.6922	0	0	1	0.4945	0.0	0.0101
325	25	▁pense	0.823	0.6934	0.1296	-0.2471	0.0468	0.0	1.0	0.0	1.0	0.0	1.0	0.0466	1.0	0.0466	2.0	0.0	-0.0	0.0	0.0	0.0007	0.0813	0.0004	0.0	0.0	0.0207	0.0911	0.0401	0.1936	0.0224	0.0158	0.6162	0	0	1	0.0006	0.0063	0.0052
325	26	▁qu	0.9971	0.9959	0.0012	-0.0018	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0026	0.0218	0.0261	0.0297	0.0206	0.03	0.104	0.0357	0.2526	0.0238	0.0131	0.5409	0	0	1	0.0285	0.0001	0.0135
325	27	'	0.9997	0.9998	-0.0001	0.0001	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0004	0.0031	0.048	0.0349	-0.0	-0.0	0.0159	0.0695	0.04	0.0884	0.0147	0.0181	0.7534	0	0	1	-0.0	-0.0	-0.0
325	28	elle	0.9983	0.998	0.0003	-0.0004	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	0.0	0.0	0.0199	0.0009	0.2069	0.5736	0.0227	0.0619	0.0274	0.1609	0.0197	0.0133	0.6941	0	1	1	0.0	-0.0	-0.0
325	29	▁vous	0.6599	0.6286	0.0313	-0.0702	0.0224	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0083	0.0022	0.0	0.0	0.0	0.0019	0.0284	0.097	0.0263	0.2503	0.0264	0.0166	0.5551	0	0	1	0.1689	0.0496	0.0011
325	30	▁fera	0.4617	0.5308	-0.069	0.201	0.1529	0.0	1.0	0.0	1.0	0.0862	2.0	0.0862	2.0	0.1387	7.0	0.0	0.0016	0.0036	0.0035	0.0128	0.1105	0.0008	0.0003	0.0	0.0253	0.1097	0.0236	0.2668	0.0249	0.0106	0.539	0	0	1	0.0001	0.7135	0.0925
325	31	it	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0297	0.0005	0.0	0.0139	0.0496	0.0242	0.1386	0.0145	0.0097	0.7496	0	0	1	0.0	-0.0	-0.0
325	32	▁bien	0.4329	0.3186	0.1143	-0.4424	0.1083	0.0947	1.0	0.0947	1.0	0.0947	2.0	0.0857	3.0	0.0993	6.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0131	0.2779	0.0242	0.0723	0.0206	0.1929	0.0209	0.0135	0.6557	0	0	1	0.1806	0.0051	1.3021
325	33	.	0.9857	0.9952	-0.0095	0.0138	0.008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0889	0.0014	0.0	0.0163	0.056	0.0245	0.1219	0.015	0.01	0.7562	0	0	1	0.0	0.0	0.0
325	34	</s>	0.9975	0.9969	0.0006	-0.0009	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0017	0.1714	0.2721	0.0378	0.0001	0.0	0.0	0.0156	0.1634	0.048	0.0694	0.0125	0.0137	0.6774	0	0	1	0.0	0.0	0.0005
326	0	fr_XX	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.457	0.0391	0.037	0.0388	0.0485	0.0455	0.0528	0.4152	0.1572	0.3317	0.043		0.0	0	0	1	0.0768	0.2614	2.9182
326	1	▁Les	0.6351	0.5484	0.0867	-0.2117	0.5325	0.0	1.0	0.0	1.0	0.0	1.0	0.4916	2.0	0.4916	2.0	0.0	0.0	0.0	0.0	0.0189	2.518	0.0714	0.0121	0.7256	0.0426	0.2696	0.2196	0.3211	0.0343	0.1128	0.0	0	0	1	0.0028	0.0016	0.0151
326	2	▁rose	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0009	0.0001	0.0036	0.0253	0.0005	0.0008	0.0006	0.0394	0.14	0.0821	0.5231	0.0274	0.0252	0.1627	1	0	1	0.0	0.0049	0.0026
326	3	s	0.997	0.9973	-0.0003	0.0004	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0002	0.0633	0.0077	0.0	0.0	0.0	0.0225	0.0723	0.0454	0.2598	0.0166	0.028	0.5554	1	0	1	0.0	0.0	0.003
326	4	▁blanche	0.9989	0.9984	0.0005	-0.0008	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0033	0.0133	0.0131	0.0043	0.0	0.0288	0.0976	0.093	0.3244	0.0229	0.0235	0.4097	0	0	1	0.0376	0.0881	0.0001
326	5	s	0.9988	0.9987	0.0001	-0.0002	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0006	0.0185	0.0202	0.0146	0.0001	0.0	0.0	0.0163	0.0599	0.0557	0.1542	0.0141	0.0215	0.6784	0	0	1	0.0	0.0	-0.0
326	6	,	0.689	0.4923	0.1966	-0.4848	0.1705	0.0	1.0	0.0	1.0	0.1313	1.0	0.1313	2.0	0.1736	3.0	0.0	0.0	0.0	0.0	0.001	0.0072	0.0007	0.0	0.0	0.0231	0.0848	0.0698	0.1838	0.0201	0.0296	0.5888	0	0	1	0.0	0.0	0.6596
326	7	▁elles	0.9982	0.9972	0.001	-0.0014	0.0005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0005	0.0027	0.0103	0.0004	0.0	0.0002	0.0143	0.0292	0.0857	0.0985	0.2136	0.0277	0.0254	0.5199	0	1	1	-0.0	0.0	0.0026
326	8	▁sont	0.9986	0.9966	0.002	-0.0028	0.0011	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0411	0.4077	0.3397	0.288	0.0054	0.0118	0.0179	0.0572	0.0742	0.127	0.0163	0.0195	0.6878	0	0	1	-0.0	-0.0	0.0
326	9	▁si	0.8825	0.8802	0.0023	-0.0038	0.0025	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	2.0	0.0	0.0061	0.0002	0.0011	0.0006	0.0059	0.001	0.0003	0.0122	0.0294	0.1173	0.0568	0.205	0.0229	0.0181	0.5504	0	0	1	0.6104	0.0177	1.2569
326	10	▁belles	0.9263	0.9099	0.0164	-0.0257	0.003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	0.0	-0.0	0.0	0.0	0.0035	0.3326	0.0213	0.091	0.0377	0.2824	0.0179	0.0168	0.5329	0	0	1	0.0023	0.0043	0.4941
326	11	!	0.2304	0.1863	0.0441	-0.3065	0.2367	0.0	1.0	0.0	1.0	0.0372	2.0	0.0372	2.0	0.2233	4.0	0.0	0.0009	0.0457	0.0095	0.0021	0.0051	0.1928	0.0756	0.0089	0.0202	0.1091	0.0588	0.111	0.0182	0.0355	0.6473	0	0	1	0.3313	1.682	0.8488
326	12	</s>	0.9965	0.9921	0.0044	-0.0064	0.0054	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0095	1.4968	4.2972	0.3303	0.0001	0.0	0.0	0.0174	0.1113	0.0944	0.1099	0.014	0.031	0.6219	0	0	1	0.0	0.0	0.0155
327	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.3953	0.0409	0.0433	0.0247	0.0091	0.0142	0.0493	0.3644	0.25	0.3009	0.0354		0.0	0	0	1	0.0192	0.074	0.2431
327	1	▁Castle	0.7927	0.9703	-0.1776	0.2917	0.3866	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.2701	2.0	0.0	-0.0	-0.0	0.0001	0.0107	0.8048	0.0013	0.0004	0.0159	0.0417	0.1409	0.1514	0.5902	0.0251	0.0507	0.0	0	0	1	0.312	0.005	0.9758
327	2	,	0.9407	0.9684	-0.0278	0.042	0.0205	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0482	0.3465	0.2153	0.0205	0.0	0.0	0.0256	0.0703	0.0836	0.2914	0.0176	0.0448	0.4666	0	0	1	0.0	0.0	0.3458
327	3	▁il	0.9722	0.9829	-0.0107	0.0158	0.008	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0562	0.0245	0.0079	0.0044	0.2329	0.031	0.0768	0.1061	0.3582	0.0205	0.0288	0.3788	0	0	1	0.003	0.0001	0.0251
327	4	▁y	0.996	0.9982	-0.0021	0.0031	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0001	0.0004	0.0006	0.1658	0.0066	0.0307	0.0721	0.073	0.2705	0.0232	0.036	0.4944	0	0	1	0.0002	0.0	0.0
327	5	▁avait	0.9781	0.8345	0.1436	-0.2291	0.1121	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1119	1.0	0.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0005	0.0378	0.1216	0.0913	0.3446	0.0283	0.0197	0.3568	0	0	1	0.0003	-0.0	-0.0
327	6	▁une	0.8312	0.972	-0.1409	0.2259	0.1826	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1813	2.0	0.0	0.0014	0.0071	0.0152	0.0019	0.0005	0.0001	0.0004	1.752	0.0313	0.1011	0.0311	0.5489	0.0215	0.0116	0.2544	1	0	1	0.0245	0.0013	0.0368
327	7	▁trace	0.1971	0.8666	-0.6695	2.1364	1.2688	1.2675	1.0	1.2675	1.0	1.2675	1.0	1.2675	1.0	1.2675	2.0	0.0	0.0	0.0001	0.0234	0.0142	0.0	0.0	0.0	0.0	0.0365	0.1043	0.0268	0.6491	0.0251	0.0063	0.1519	1	0	1	0.0	0.029	1.1203
327	8	▁de	0.9965	0.9994	-0.0028	0.0041	0.0046	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.1545	0.0089	0.1748	0.0381	0.0	0.0276	0.0613	0.0235	0.4281	0.0176	0.0117	0.4302	0	0	1	0.0	0.0	0.0022
327	9	▁sang	0.9998	0.9999	-0.0	0.0	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	-0.0	0.0	0.0001	0.0015	0.0067	0.3495	0.0223	0.06	0.0279	0.3769	0.0177	0.0132	0.482	0	0	1	0.1995	0.0027	0.0
327	10	▁qui	0.997	0.9791	0.0179	-0.0262	0.0144	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0403	0.8577	0.0012	0.0003	0.0387	0.0845	0.042	0.33	0.0268	0.0152	0.4629	0	0	1	0.0005	0.0	0.0003
327	11	▁mena	0.9025	0.9676	-0.0652	0.1006	0.0914	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0001	0.0002	0.0866	0.0452	0.0	0.0	0.0353	0.076	0.0732	0.3504	0.0354	0.0145	0.4152	0	0	1	0.0	0.008	0.0001
327	12	it	0.9997	0.9999	-0.0002	0.0003	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0008	0.0163	0.0344	0.0259	0.1489	0.0111	0.0207	0.7426	0	0	1	0.1578	0.0	-0.0
327	13	▁de	0.1803	0.4634	-0.2831	1.3618	0.2306	0.2608	1.0	0.2608	1.0	0.2608	1.0	0.2608	2.0	0.2225	3.0	0.0	0.0	0.0	0.0	0.0	0.0086	0.0417	0.0558	0.0074	0.0311	0.0577	0.0305	0.297	0.0216	0.0113	0.5508	0	0	1	0.9429	-0.0	0.0
327	14	▁la	0.9886	0.9915	-0.0029	0.0042	0.0046	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	0.0	-0.0	0.0008	0.0003	0.125	0.3872	0.0026	0.036	0.0572	0.0353	0.3706	0.0252	0.0093	0.4664	0	0	1	0.0	0.0	0.0076
327	15	▁camion	0.9983	0.9929	0.0054	-0.0078	0.003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0712	0.004	0.0002	0.0003	0.0386	0.0624	0.03	0.3392	0.0249	0.0104	0.4946	0	0	1	0.0005	0.0625	0.0399
327	16	nette	0.9995	0.9935	0.006	-0.0087	0.0048	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0775	0.0078	0.0049	0.0113	0.0183	0.0136	0.1012	0.008	0.015	0.8326	0	0	1	0.1518	0.0002	0.1118
327	17	,	0.8472	0.8913	-0.0442	0.0733	0.0348	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0232	2.0	0.0	0.0	0.0	0.0	0.0128	0.046	0.0147	0.0472	0.0069	0.0179	0.0498	0.0294	0.1465	0.0141	0.0131	0.7291	0	0	1	0.0	0.0	0.0028
327	18	▁et	0.9826	0.9841	-0.0015	0.0022	0.0029	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0004	0.0142	0.0088	0.1138	0.0053	0.0083	0.001	0.0168	0.0402	0.038	0.1354	0.0147	0.0178	0.7372	0	0	1	0.0	-0.0	0.0
327	19	▁elle	0.9948	0.9973	-0.0024	0.0035	0.0024	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.099	0.0081	0.0007	0.0	0.0	0.0002	0.0219	0.0533	0.0277	0.1985	0.018	0.0162	0.6644	0	1	1	0.0011	0.0	0.0
327	20	▁s	0.9955	0.9913	0.0042	-0.0061	0.0032	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0032	0.2586	0.0007	0.0	0.0	0.0	0.0	0.0321	0.0665	0.0259	0.4545	0.0248	0.0089	0.3872	0	1	1	0.6234	4.1209	0.0013
327	21	'	0.9984	0.9989	-0.0005	0.0007	0.0001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-0.0	-0.0	-0.0	0.0	0.0	0.0001	0.0	-0.0	0.0168	0.0658	0.0395	0.1487	0.0115	0.0221	0.6955	0	1	1	-0.0	-0.0	-0.0
327	22	est	0.8967	0.9678	-0.0711	0.1101	0.0698	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0436	2.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0105	0.0171	0.0406	0.0284	0.1923	0.0125	0.0146	0.6945	0	0	1	0.0011	0.0	0.0
327	23	▁a	0.9948	0.9875	0.0073	-0.0106	0.005	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0132	0.0101	0.006	0.0233	0.0565	0.0279	0.2859	0.0199	0.0152	0.5712	0	1	1	0.0006	0.5042	2.3916
327	24	rrêté	1.0	1.0	-0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0001	0.0005	0.0015	0.0638	0.0154	0.0375	0.0226	0.2426	0.012	0.0172	0.6526	0	1	1	0.0026	0.0	-0.0
327	25	e	0.9989	0.9981	0.0008	-0.0012	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0002	0.0044	0.059	0.0085	0.0031	0.0001	0.0087	0.0223	0.0167	0.0733	0.0076	0.0142	0.8571	0	1	1	0.0	-0.0	0.0
327	26	.	0.9771	0.9959	-0.0188	0.0274	0.0238	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	-0.0	0.0	0.0	0.0111	0.1679	0.0017	0.0	0.0207	0.0922	0.0529	0.1302	0.0169	0.0155	0.6716	0	0	1	0.0	0.0	0.0
327	27	</s>	0.9985	0.9979	0.0006	-0.0009	0.001	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0009	0.1424	0.0144	0.0003	0.0	-0.0	-0.0	0.0167	0.0801	0.0467	0.1704	0.0117	0.014	0.6603	0	0	1	-0.0	0.0	0.0015
328	0	fr_XX	1.0	1.0	0.0	-0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	1.3097	0.0058	0.001	0.0006	0.0054	0.0042	0.0559	0.1244	0.1542	0.6255	0.04		0.0	0	0	1	0.0051	0.0323	0.6701
328	1	▁Pour	0.8764	0.8383	0.0381	-0.0641	0.0262	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0088	2.0	0.0	0.0	0.0	0.0	0.0004	0.0913	0.2848	0.1415	0.6724	0.0429	0.2563	0.2357	0.2806	0.0279	0.1568	0.0	0	0	1	0.0001	0.0	0.0012
328	2	▁que	0.9943	0.9965	-0.0022	0.0032	0.0012	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0001	0.0097	0.0168	0.0022	1.0852	0.0471	0.0	0.0381	0.0859	0.0756	0.2933	0.0301	0.0502	0.4268	0	0	1	-0.0	0.0	0.0475
328	3	▁toutes	0.7441	0.7627	-0.0185	0.0355	0.0015	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0007	2.0	0.0	-0.0	0.0	0.0	0.0	0.0003	0.0005	0.023	0.0031	0.0437	0.1	0.0723	0.3213	0.0286	0.0371	0.397	0	0	1	0.0001	0.0	0.0014
328	4	▁les	0.9993	0.999	0.0004	-0.0005	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0002	0.0011	0.0217	0.0083	0.193	0.0001	0.032	0.0681	0.0694	0.2701	0.0237	0.0255	0.5112	0	0	1	-0.0	-0.0	0.0054
328	5	▁filles	0.9508	0.9328	0.018	-0.0276	0.006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0046	0.0119	0.0001	0.0	0.0	0.0308	0.0789	0.0438	0.5128	0.0197	0.0133	0.3008	1	0	1	0.0002	0.0973	2.1251
328	6	▁d	0.2375	0.312	-0.0745	0.3937	0.132	0.1131	1.0	0.1131	1.0	0.1379	2.0	0.1379	3.0	0.1309	4.0	0.0	0.0	0.0	0.0265	0.0274	0.0062	0.0845	0.9036	0.0788	0.0295	0.0486	0.0469	0.3357	0.0183	0.0129	0.5081	0	0	1	0.0283	0.921	0.0475
328	7	'	0.997	0.9954	0.0016	-0.0022	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0288	0.0735	0.038	0.2847	0.0174	0.0355	0.5221	0	0	1	0.0	-0.0	0.0842
328	8	In	0.9988	0.9995	-0.0007	0.001	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0034	0.193	0.0221	0.039	0.0281	0.3207	0.0164	0.0175	0.5562	0	0	1	0.1641	0.0076	0.183
328	9	de	0.9996	0.9988	0.0008	-0.0012	0.0004	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0008	0.0071	0.0061	0.0015	0.004	0.0038	0.0007	0.0158	0.0264	0.0256	0.206	0.0111	0.0175	0.6976	0	0	1	0.0309	0.0002	0.0155
328	10	▁app	0.9053	0.7865	0.1189	-0.2031	0.0835	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0685	1.0	0.0	0.0	0.0	0.0	0.0	0.0076	0.0098	0.0005	0.0014	0.0314	0.062	0.0686	0.2526	0.0251	0.0186	0.5417	0	0	1	0.022	0.2081	0.3702
