example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	kl_div_l6	kl_div_l7	kl_div_l8	kl_div_l9	kl_div_l10	src_langtag_attr	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_langtag_attr	tgt_ctx_attr	tgt_brk_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct	kl_div_l11
155	1	▁Je	0.2877	0.0	0.2877	-25.369	17.424	19.4494	1.0	19.4494	1.0	18.5451	2.0	18.5451	2.0	17.9476	5.0	0.0	-0.0	0.0	0.0	0.153	3.1748	91.9531	89.7902	82.3037	80.1882	92.1011	0.033	0.1293	0.1009	0.2192	0.0203	0.0311	0.1149	0.3512	0.0	0	0	1	103.759
155	2	▁suppose	0.4359	0.3994	0.0364	-0.1259	0.0875	0.0	1.0	0.0	1.0	0.0152	2.0	0.0152	3.0	0.0698	4.0	0.0001	0.0042	0.0043	0.0034	0.0093	0.2464	4.5038	5.0368	0.1862	5.472	0.0008	0.0357	0.104	0.0865	0.4503	0.0206	0.0073	0.0374	0.0762	0.182	0	0	1	0.0
155	3	▁qu	0.9974	0.9016	0.0957	-0.1455	0.0955	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0007	0.0096	0.6185	5.1638	1.1988	0.4141	3.2154	1.5904	0.0296	0.0964	0.055	0.2405	0.0198	0.0097	0.058	0.0749	0.4161	0	0	1	0.0088
155	4	'	0.9985	0.9967	0.0018	-0.0026	0.0019	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0003	0.0175	0.0318	0.0001	0.0	0.0	0.0	0.023	0.0837	0.0431	0.1625	0.0144	0.0192	0.0912	0.0736	0.4893	0	0	1	0.0001
155	5	elles	0.0094	0.9038	-0.8944	6.5849	2.8195	3.1561	1.0	3.1561	1.0	3.1561	1.0	3.1561	1.0	2.8593	2.0	0.0	0.0	0.0	0.0001	0.0023	0.0838	0.1888	0.1515	0.0001	0.0247	7.7528	0.0331	0.1431	0.0459	0.3457	0.0293	0.0068	0.1014	0.0544	0.2403	0	1	1	8.4838
155	6	▁ont	0.8741	0.826	0.0481	-0.0817	0.0696	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0297	2.0	-0.0	0.0	0.0	0.0064	0.5615	7.1753	0.2527	0.0003	0.0002	1.3902	2.6938	0.0301	0.1019	0.0413	0.3338	0.0214	0.0109	0.0444	0.0467	0.3693	0	0	1	2.8839
155	7	▁entendu	0.954	0.8113	0.1426	-0.2336	0.131	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0941	1.0	0.0	0.0035	0.0624	0.369	3.2039	5.0276	0.7055	0.351	0.0788	0.215	0.8678	0.0277	0.0863	0.0304	0.3022	0.0185	0.012	0.0324	0.0458	0.4447	0	0	1	1.4819
155	8	▁que	0.9074	0.6925	0.2149	-0.3899	0.1649	0.0	1.0	0.0	1.0	0.0	1.0	0.1431	1.0	0.1431	1.0	0.0	0.0	0.0	0.0	0.0005	0.0018	0.0152	1.0909	0.8903	0.0079	0.0047	0.0194	0.0589	0.0214	0.153	0.0112	0.0104	0.0501	0.0297	0.6459	0	0	1	1.0812
155	9	▁George	0.961	0.7993	0.1617	-0.2657	0.1191	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1069	1.0	0.0	0.0	0.0001	0.0029	0.1583	1.4195	0.2099	0.053	0.037	0.0986	0.5258	0.0334	0.1085	0.0203	0.3755	0.0175	0.0107	0.0935	0.0392	0.3013	0	0	1	0.0
155	10	▁Tu	0.9983	0.9983	0.0	-0.0	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001	0.0027	0.0879	2.644	0.0157	0.0015	0.0001	0.007	0.0131	5.0375	0.0301	0.1042	0.0135	0.2593	0.0159	0.0085	0.0505	0.0236	0.4944	0	0	1	0.9429
155	11	cker	0.9995	0.9999	-0.0004	0.0006	0.0003	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0008	0.0004	0.0004	0.0009	0.0011	0.0009	0.0291	1.1463	0.1072	0.2339	0.0363	0.0955	0.0111	0.5116	0.0175	0.0073	0.0149	0.0162	0.2895	0	0	1	0.006
155	12	▁est	0.9592	0.6802	0.279	-0.4958	0.2557	0.0	1.0	0.0	1.0	0.0	1.0	0.2305	1.0	0.2305	1.0	-0.0	0.0	0.0001	0.0185	1.6274	0.0726	0.0231	0.0068	0.0	1.1457	0.0011	0.0232	0.0682	0.0171	0.1357	0.0142	0.0094	0.0739	0.0281	0.6302	0	0	1	0.0
155	13	▁reven	0.3172	0.5969	-0.2797	0.9123	0.2035	0.1931	1.0	0.1931	1.0	0.1931	1.0	0.1931	2.0	0.1931	2.0	-0.0	0.0	0.0006	0.5135	1.9013	0.2971	0.0258	0.0001	0.001	0.0522	0.0334	0.0352	0.0915	0.0166	0.2581	0.0216	0.0134	0.0567	0.0282	0.4788	0	0	1	0.2299
155	14	u	0.9972	0.9992	-0.002	0.0029	0.002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	1.4455	0.0408	0.0116	0.0349	0.0075	0.0584	0.0088	0.0194	0.0358	0.0285	0.7951	0	0	1	0.0039
155	15	▁au	0.916	0.7813	0.1347	-0.2295	0.106	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0958	1.0	-0.0	0.0	-0.0	-0.0	0.0	0.0058	0.0246	0.1232	0.639	10.0349	4.5095	0.0264	0.1119	0.0109	0.2708	0.0183	0.0093	0.0385	0.0202	0.4937	0	0	1	0.0041
155	16	▁marché	0.9795	0.9773	0.0022	-0.0033	0.0041	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0112	0.0311	0.001	0.0246	0.1139	0.0109	0.2438	0.0195	0.0139	0.0462	0.0175	0.5097	0	0	1	1.0684
155	17	.	0.989	0.9618	0.0273	-0.0403	0.0245	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0002	0.0389	1.8337	0.0332	0.0016	0.0	0.0	0.0	0.0216	0.0877	0.0258	0.0928	0.013	0.0105	0.1162	0.0832	0.5493	0	0	1	0.0
155	18	</s>	0.9971	0.0703	0.9268	-3.8254	2.6413	2.6439	1.0	2.6439	1.0	2.6439	1.0	2.6439	1.0	2.6439	1.0	0.0	0.0009	0.0049	0.1293	0.0182	0.0	-0.0	-0.0	-0.0	0.0	0.7991	0.0229	0.073	0.0519	0.0855	0.0155	0.016	0.0533	0.1303	0.5515	0	0	1	15.6724
156	0	fr_XX	1.0	0.0	1.0	-31.4759	21.8174	21.8165	1.0	21.8165	1.0	21.8165	1.0	21.8165	1.0	21.8165	1.0	9.2082	40.6526	43.4039	44.8335	46.0387	45.6235	51.5904	53.7277	55.3363	70.7247	94.6031										0	0	0	81.1208
156	1	▁Ils	0.2999	0.0021	0.2978	-7.1689	5.2635	6.4424	1.0	6.4424	1.0	5.6003	2.0	5.5768	3.0	5.5095	13.0	0.0	-0.0	0.0	0.0136	0.3429	0.812	0.0026	0.0114	0.8272	20.9871	29.9786	0.0383	0.0975	0.0781	0.2424	0.024	0.0257	0.1336	0.3605	0.0	0	1	0	20.5071
156	2	▁sont	0.7433	0.9164	-0.1732	0.3021	0.2211	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1602	4.0	0.0001	0.0612	4.3504	6.2829	7.8045	6.6217	0.1555	0.0247	0.0082	0.9878	0.3431	0.0577	0.1059	0.0411	0.4051	0.037	0.013	0.0708	0.0556	0.2138	0	0	0	10.1754
156	3	▁comme	0.1867	0.6386	-0.4519	1.7742	0.5991	0.7614	1.0	0.7614	1.0	0.7614	2.0	0.6547	6.0	0.6188	18.0	0.0	0.2193	3.5198	6.5642	2.4063	0.3009	0.0128	1.1474	0.1165	0.3311	0.3058	0.0326	0.0763	0.0593	0.259	0.0251	0.0202	0.0618	0.1185	0.3471	0	0	0	6.4887
156	4	▁la	0.546	0.5234	0.0226	-0.0611	0.0996	0.0	1.0	0.0	1.0	0.0	1.0	0.0853	3.0	0.0861	8.0	0.0	0.0	0.0	0.0	0.0001	0.0109	0.5104	5.2918	0.194	0.0029	0.0031	0.0393	0.0814	0.027	0.3707	0.0313	0.0143	0.0505	0.0517	0.3337	0	0	0	0.0113
156	5	▁version	0.9747	0.9917	-0.017	0.0249	0.0168	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0002	0.002	0.1256	1.682	0.061	0.0002	0.0022	0.0065	0.0381	0.0735	0.0184	0.4137	0.0227	0.0189	0.0659	0.0404	0.3084	0	0	0	0.0
156	6	▁humaine	0.9918	0.9946	-0.0027	0.004	0.0027	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0006	0.01	0.0695	0.0331	0.3341	3.9016	3.2306	1.7274	0.0	0.0317	0.0537	0.0201	0.2447	0.0202	0.0138	0.0387	0.0372	0.5399	0	0	0	0.0
156	7	▁des	0.3561	0.3541	0.002	-0.0082	0.1731	0.0	1.0	0.0	1.0	0.1176	2.0	0.1662	3.0	0.1662	4.0	-0.0	0.0	0.0001	0.0014	0.5344	0.8085	0.0855	0.7067	0.573	0.2024	0.4081	0.0439	0.077	0.0177	0.3109	0.0312	0.0105	0.0202	0.0237	0.465	0	0	0	3.3908
156	8	▁pantalon	0.9796	0.9137	0.0659	-0.1005	0.0454	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0002	0.003	0.542	0.7036	0.0438	0.0005	0.0	0.0	0.0452	0.0812	0.0145	0.3131	0.0388	0.01	0.0294	0.0282	0.4396	0	0	0	0.0669
156	9	s	0.9812	0.9503	0.0309	-0.0461	0.0152	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0005	0.0222	0.8787	3.2607	0.8036	0.0291	0.0004	0.0	-0.0	-0.0	-0.0	0.0208	0.029	0.0083	0.1464	0.0139	0.013	0.0178	0.0259	0.725	0	0	0	0.0
156	10	▁ple	0.1046	0.1221	-0.0175	0.2232	0.1793	0.0361	1.0	0.1297	3.0	0.1679	8.0	0.1729	30.0	0.1758	215.0	0.0	0.0	0.0	0.0002	0.0023	0.2138	0.0503	0.0641	0.0111	0.0217	0.0697	0.0442	0.0627	0.0148	0.4564	0.0428	0.0056	0.0179	0.0134	0.3423	0	0	0	1.1005
156	11	uré	0.6062	0.4784	0.1278	-0.3414	0.2063	0.0	1.0	0.0	1.0	0.0073	1.0	0.1163	2.0	0.1811	6.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0025	2.7476	0.3013	0.1368	0.0255	0.0353	0.0087	0.2551	0.0197	0.0129	0.0136	0.0177	0.6114	0	0	0	0.0
156	12	s	0.887	0.7971	0.0899	-0.1542	0.0365	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0274	2.0	-0.0	-0.0	-0.0	0.0	0.0001	0.0017	0.1696	0.0982	2.5909	0.0	0.0	0.0099	0.019	0.0063	0.0683	0.0082	0.0122	0.0163	0.0251	0.8345	0	0	0	0.004
156	13	.	0.981	0.9632	0.0178	-0.0264	0.0229	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0001	0.0363	0.1031	0.2382	0.0011	0.0	0.0	0.0	0.0201	0.0557	0.0292	0.1218	0.0159	0.0112	0.0464	0.0575	0.6422	0	0	0	0.0
156	14	</s>	0.9923	0.084	0.9083	-3.5629	2.4627	2.473	1.0	2.473	1.0	2.473	1.0	2.473	1.0	2.473	1.0	0.0	0.0022	0.0041	0.1727	0.1697	0.003	0.0	-0.0	-0.0	0.0001	5.4433	0.0224	0.0763	0.0441	0.0735	0.0145	0.0135	0.0511	0.1145	0.5901	0	0	0	17.8965
157	0	fr_XX	1.0	0.0	1.0	-24.8164	17.2014	17.1967	1.0	17.1967	1.0	17.1967	1.0	17.1967	1.0	17.1967	1.0	17.2773	42.7508	43.8924	39.4887	38.1739	42.1492	49.9543	50.9872	50.7767	60.7643	82.3181										0	0	1	66.7048
157	1	▁elles	0.0404	0.0449	-0.0044	0.1505	3.9473	6.1371	1.0	6.1371	1.0	5.1085	2.0	4.43	5.0	4.0499	56.0	0.0	-0.0	0.0	0.0002	0.001	0.0852	0.0018	0.0053	0.0965	6.0995	18.1889	0.025	0.0881	0.1351	0.1567	0.0278	0.0202	0.1482	0.3988	0.0	0	1	1	17.3908
157	2	▁étaient	0.7782	0.8931	-0.1149	0.1986	0.1494	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0883	3.0	0.0	0.0	0.0003	0.0145	0.6038	2.931	7.1036	0.0931	0.0001	0.691	0.0	0.0386	0.1231	0.0612	0.3081	0.0269	0.0106	0.1562	0.0956	0.1797	0	0	1	0.0
157	3	▁toutes	0.0818	0.4412	-0.3594	2.4311	0.5287	0.4588	1.0	0.4588	1.0	0.4588	2.0	0.5345	4.0	0.4991	21.0	0.0	0.0317	1.2715	2.5685	0.2294	0.1221	0.0664	0.0176	0.0004	0.0002	0.0002	0.05	0.1005	0.0556	0.548	0.0563	0.0049	0.0305	0.0276	0.1266	0	0	1	3.5121
157	4	▁puissant	0.9578	0.8937	0.0641	-0.1	0.049	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0134	1.0	0.0	0.0	0.0001	0.0001	0.0009	0.2021	4.2098	3.3385	0.5897	0.6806	2.7436	0.0369	0.0825	0.04	0.3839	0.0328	0.0075	0.0789	0.0378	0.2997	0	0	1	3.1716
157	5	es	0.9897	0.9898	-0.0001	0.0002	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001	0.0014	0.1027	0.5402	1.7395	0.0356	0.1792	0.0303	0.0162	0.9034	0.0001	0.0169	0.0543	0.0282	0.1057	0.0157	0.0176	0.099	0.0447	0.618	0	0	1	0.0
157	6	,	0.4775	0.7933	-0.3158	0.7323	0.8142	0.0	1.0	0.0	1.0	0.9165	2.0	0.9165	2.0	0.8275	4.0	-0.0	-0.0	-0.0	0.0	0.0148	3.0545	0.0019	0.6503	0.0341	0.038	0.0634	0.0308	0.0675	0.0656	0.1566	0.0336	0.0197	0.1109	0.0585	0.4568	0	0	1	0.381
157	7	▁en	0.4886	0.6389	-0.1503	0.3871	0.1152	0.0	1.0	0.0	1.0	0.0143	2.0	0.0143	2.0	0.0515	3.0	0.0	0.0001	0.0001	0.0032	0.1028	0.129	0.4059	0.3079	1.4759	1.2053	0.0477	0.0558	0.0923	0.0785	0.3043	0.0472	0.0163	0.0923	0.0382	0.2751	0	0	1	11.278
157	8	▁quelque	0.5341	0.6896	-0.1555	0.3686	0.0565	0.0	1.0	0.0	1.0	0.0	1.0	0.0486	2.0	0.0486	2.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0005	0.0003	0.0014	0.0001	0.0	0.0388	0.0671	0.0323	0.2114	0.0309	0.0149	0.0479	0.0474	0.5094	0	0	1	3.4706
157	9	▁sorte	0.9911	0.9884	0.0027	-0.0039	0.0009	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0107	0.1382	0.0168	0.0192	0.0349	0.023	0.098	0.0166	0.0087	0.0293	0.0444	0.7259	0	0	1	0.0054
157	10	.	0.9961	0.9976	-0.0015	0.0022	0.0017	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0115	1.4658	0.0012	0.0	-0.0	-0.0	0.0237	0.0684	0.0464	0.1148	0.0182	0.0194	0.0599	0.0921	0.557	0	0	1	0.0001
157	11	</s>	0.9943	0.6688	0.3255	-0.5722	0.3998	0.0	1.0	0.0	1.0	0.0	1.0	0.397	1.0	0.397	1.0	0.0	0.0009	0.017	0.2658	0.3688	0.0	0.0	0.0	-0.0	-0.0	0.0	0.0224	0.0812	0.0708	0.0957	0.0176	0.0169	0.1073	0.1108	0.4772	0	0	1	2.6505
158	0	fr_XX	1.0	0.0	1.0	-24.9664	17.3053	17.2316	1.0	17.2316	1.0	17.2316	1.0	17.2316	1.0	17.2316	1.0	16.6328	39.9143	40.697	39.644	37.7917	40.9258	48.7839	54.5006	56.7121	60.8693	69.771										0	0	1	61.6832
158	1	▁Eh	0.3014	0.0033	0.298	-6.4915	3.5709	4.8626	1.0	4.8626	1.0	4.7051	2.0	4.2558	4.0	3.7809	20.0	0.0	-0.0	0.0001	0.0225	0.1136	0.0395	0.0058	0.1238	7.5183	4.736	25.0435	0.0316	0.1898	0.0746	0.1445	0.0216	0.0267	0.2126	0.2986	0.0	0	0	1	27.2529
158	2	▁bien	0.9842	0.8933	0.0909	-0.1397	0.0666	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0489	1.0	0.0	0.0	0.0	0.0001	0.0001	0.0008	0.0028	0.1142	2.0183	0.8799	0.0045	0.0188	0.1376	0.0299	0.1063	0.0113	0.0216	0.0646	0.0937	0.5161	0	0	1	0.003
158	3	,	0.8685	0.9173	-0.0488	0.0788	0.1643	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.1235	2.0	-0.0	0.0	0.0	-0.0	0.0	0.1781	0.0002	0.0	-0.0	0.0	0.0	0.0298	0.1152	0.043	0.1457	0.0203	0.0212	0.186	0.075	0.3639	0	0	1	0.2109
158	4	▁s	0.0464	0.0155	0.0309	-1.5821	1.0668	0.9477	1.0	0.9477	1.0	0.9477	1.0	0.9477	1.0	1.0496	3.0	0.0	0.0004	0.0001	0.0002	0.0023	0.0147	0.0008	0.0014	0.0008	14.6856	8.905	0.0426	0.1425	0.0341	0.2177	0.0312	0.0139	0.1057	0.0682	0.3441	0	0	1	0.7819
158	5	'	0.9947	0.9847	0.01	-0.0146	0.0066	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0588	0.1794	-0.0	0.0	0.0308	0.1048	0.0264	0.1436	0.0217	0.0247	0.0953	0.0674	0.4853	0	0	1	0.0213
158	6	il	0.9493	0.9717	-0.0225	0.0338	0.0394	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.2954	0.0486	0.0003	0.0	0.0287	0.1089	0.0232	0.1198	0.0207	0.0171	0.1566	0.0567	0.4684	0	1	1	0.0
158	7	▁ne	0.4556	0.5476	-0.0919	0.2652	0.0618	0.0	1.0	0.0	1.0	0.0327	2.0	0.0327	2.0	0.0361	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0235	1.4401	1.4026	0.0001	0.0	0.0318	0.1079	0.0253	0.1885	0.0214	0.0242	0.1245	0.0679	0.4084	0	0	1	1.0154
158	8	▁l	0.974	0.983	-0.009	0.0132	0.0151	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105	0.9493	0.7187	0.0001	0.0272	0.111	0.0238	0.1814	0.0184	0.0181	0.2591	0.0303	0.3309	0	0	1	0.0001
158	9	'	0.9981	0.9973	0.0008	-0.0012	0.0006	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.3437	-0.0	-0.0	-0.0	0.0225	0.0936	0.0156	0.0812	0.0135	0.0294	0.0854	0.0448	0.6141	0	0	1	0.0
158	10	était	0.9175	0.7449	0.1726	-0.3007	0.1459	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.14	1.0	0.0	0.0	0.0	0.0001	0.0006	0.0184	0.0959	0.4217	0.0901	0.0017	0.0822	0.0209	0.0876	0.0125	0.1222	0.0134	0.0206	0.1113	0.0321	0.5794	0	0	1	0.0136
158	11	▁pas	0.9498	0.9848	-0.035	0.0522	0.031	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.018	1.7264	1.3772	2.6997	1.3114	0.0249	0.0041	0.0525	0.0	0.0	0.0232	0.0728	0.0233	0.1152	0.0182	0.0199	0.0661	0.0601	0.6012	0	0	1	0.0007
158	12	,	0.9428	0.9803	-0.0376	0.0564	0.0476	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	-0.0	0.0	0.0	0.0002	0.006	0.5753	0.0003	0.0	0.0	0.0	0.0307	0.0993	0.024	0.1349	0.0219	0.0193	0.0812	0.0467	0.542	0	0	1	0.0016
158	13	▁il	0.6698	0.5997	0.07	-0.1594	0.0653	0.0	1.0	0.0	1.0	0.0	1.0	0.0114	2.0	0.037	5.0	0.0	0.0004	0.0006	0.0174	0.0455	0.0402	0.0029	0.0018	0.1643	1.1228	0.0038	0.0291	0.1101	0.0168	0.1155	0.0205	0.018	0.1132	0.0472	0.5297	0	0	1	0.066
158	14	▁l	0.8936	0.896	-0.0025	0.004	0.0281	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0052	2.0	-0.0	0.0	0.0	0.0002	0.0014	0.2402	0.0056	0.0005	0.0745	0.0085	0.0009	0.0262	0.1094	0.0134	0.1583	0.0255	0.0146	0.0863	0.0311	0.5353	0	0	1	0.0003
158	15	'	0.9981	0.9975	0.0006	-0.0009	0.0002	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026	0.0	0.0	0.0	0.0159	0.0697	0.009	0.0736	0.013	0.0169	0.0638	0.0289	0.7093	0	0	1	0.0
158	16	est	0.966	0.9498	0.0162	-0.0244	0.0086	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0002	0.0051	0.075	0.7615	1.309	1.2924	2.5877	0.0	0.0215	0.0883	0.0123	0.1346	0.0213	0.0131	0.0809	0.0252	0.6026	0	0	1	0.0
158	17	▁maintenant	0.9589	0.9724	-0.0135	0.0202	0.0096	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0005	0.0064	0.8002	0.1814	0.1375	0.8227	2.3983	0.0006	0.0353	0.1175	0.0182	0.2033	0.0258	0.0212	0.0982	0.0332	0.4474	0	0	1	0.1685
158	18	!	0.2895	0.9576	-0.6681	1.726	2.4982	2.7225	1.0	2.7225	1.0	2.7225	1.0	2.7225	2.0	2.5061	3.0	-0.0	0.0005	0.0087	0.1609	0.2745	0.1133	0.002	0.005	0.0	0.3174	21.5833	0.0268	0.1013	0.0312	0.115	0.0217	0.0216	0.1144	0.1029	0.4651	0	0	1	8.873
158	19	</s>	0.9971	0.9916	0.0055	-0.008	0.0043	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0012	0.0087	0.0013	0.0001	0.0	0.0	0.0	-0.0	-0.0	-0.0	0.022	0.088	0.0359	0.0743	0.0183	0.0193	0.0942	0.1233	0.5248	0	0	1	0.0
159	0	fr_XX	1.0	0.0	1.0	-25.878	17.9372	17.9342	1.0	17.9342	1.0	17.9342	1.0	17.9342	1.0	17.9342	1.0	16.758	41.2238	43.6802	46.3581	44.5568	45.5498	52.5323	51.0486	50.4118	64.3711	79.3823										0	0	1	65.7292
159	1	▁Elles	0.2872	0.0049	0.2823	-5.8751	4.7358	6.6636	1.0	6.6636	1.0	5.4825	2.0	5.4825	2.0	5.0603	11.0	0.0	-0.0	0.0001	0.0028	0.0155	0.4082	0.0155	0.0028	0.0103	4.0039	26.3417	0.0393	0.142	0.0727	0.1713	0.0215	0.0292	0.1541	0.3698	0.0	0	1	1	22.6379
159	2	▁sont	0.9735	0.9481	0.0254	-0.0382	0.0161	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0021	0.4291	1.9094	2.235	0.1205	0.0008	0.0013	0.0548	6.8324	0.0	0.035	0.11	0.0476	0.2794	0.0219	0.0188	0.063	0.0786	0.3456	0	0	1	0.011
159	3	▁petites	0.8614	0.8767	-0.0153	0.0254	0.0406	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0109	3.0	0.0	0.0313	2.5801	1.5326	0.073	0.0033	0.0001	0.0003	0.0016	0.0053	7.8724	0.0382	0.1218	0.0425	0.29	0.0221	0.014	0.0806	0.0783	0.3126	0	0	1	0.0268
159	4	,	0.9539	0.8528	0.1011	-0.1616	0.0764	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0439	1.0	0.0	0.0	0.0035	0.0682	1.7098	0.7278	0.0527	0.0019	0.0	0.0	0.0	0.0298	0.0938	0.0472	0.1482	0.0277	0.0235	0.0619	0.0669	0.5009	0	0	1	0.0021
159	5	▁elles	0.4206	0.4464	-0.0258	0.0859	0.0912	0.0	1.0	0.0	1.0	0.0004	2.0	0.0004	2.0	0.0499	13.0	0.0	0.0002	0.0001	0.0005	0.048	0.0001	0.0008	0.0	0.0	0.0236	4.9205	0.0341	0.0856	0.0337	0.2324	0.0207	0.0197	0.0467	0.0538	0.4733	0	0	1	0.0545
159	6	▁sont	0.934	0.848	0.086	-0.1394	0.0688	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0548	1.0	0.0	0.0	0.0002	0.0038	0.2534	0.6603	0.0014	0.0024	0.1442	0.4585	0.0	0.032	0.0835	0.0359	0.218	0.0236	0.0188	0.0592	0.0588	0.4703	0	0	1	0.001
159	7	▁en	0.9722	0.9763	-0.0041	0.006	0.0054	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0271	2.3568	1.372	0.0426	0.0037	0.0002	0.0029	0.0737	0.3741	0.2796	0.0561	0.1245	0.018	0.3849	0.0301	0.0081	0.0318	0.0292	0.3173	0	0	1	0.0
159	8	▁ca	0.8959	0.6673	0.2286	-0.425	0.1795	0.0	1.0	0.0	1.0	0.0	1.0	0.0237	1.0	0.1516	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038	0.0927	0.0001	0.0905	0.0493	0.1522	0.0156	0.4005	0.0308	0.0056	0.0228	0.0163	0.3069	0	0	1	2.016
159	9	out	0.9976	0.9888	0.0088	-0.0127	0.0074	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1686	0.1752	0.0027	0.0001	0.0332	0.0882	0.0118	0.2552	0.0201	0.0162	0.0418	0.0194	0.5141	0	0	1	0.0583
159	10	chou	1.0	0.9248	0.0752	-0.1128	0.0782	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0	0.0	0.0	-0.0	0.0	-0.0	0.0001	0.2751	9.3231	6.8782	8.7589	0.0141	0.0413	0.0053	0.098	0.0089	0.0171	0.053	0.0175	0.7448	0	0	1	5.39
