src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - it has very high-specification after-market brake pads.	 C'est drôle vous devriez dire que, parce que j'emploie une tactique similaire quand j'achète une voiture, donc j'ai regardé des choses comme - il a des disques d'embrayage marché-après-vente très précis.	I looked at these stickers, the non-standard alloy wheels, and I suspect this has been slammed. It does look like it's been slammed. It's been lowered. So you add those things together, and I've deduced it was probably owned by...a parish priest? June Whitfield, probably.<brk> It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - it has very high-specification after-market brake pads.	 J'ai regardé ces autocollants, les roues en alliage non-standard, et je soupçonne que ça a été claqué. On dirait qu'il a été claqué. Il a été baissé. Donc vous ajoutez ces choses ensemble, et j'ai conclu que c'était probablement la propriété d'un prêtre paroissial? June Whitfield, probablement.<brk>	It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - <p>it</p> has very high-specification after-market brake pads.	Marrant que tu dises ça, parce que j'emploie la même technique lorsque j'achète une  voiture , donc j'ai remarqué des choses comme - elle a des plaquettes de frein renforcées achetés après la voiture.	Marrant que tu dises ça, parce que j'emploie la même technique lorsque j'achète une  <hon>voiture<hoff> , donc j'ai remarqué des choses comme - <p>elle</p> a des plaquettes de frein renforcées achetés après la voiture.
That's why women will feel wonderful when they receive them, don't you think?	 C'est pourquoi les femmes se sentiront merveilleuses quand elles les recevront, vous ne trouvez pas?	Here, are all the flowers women like! Roses which stand for burning love. Lillies which mean a pure love. Tulips are a confession of love. These are all flowers that are related to love.<brk> That's why women will feel wonderful when they receive them, don't you think?	 Voilà toutes les fleurs que les femmes aiment! Des roses qui brûlent l'amour. Des lillies qui signifient un amour pur. Les tulipes sont une confession de l'amour. Ce sont toutes des fleurs qui sont liées à l'amour.<brk>	That's why women will feel wonderful when <p>they</p> receive them, don't you think?	C'est pourquoi les  femmes  se sentent merveilleuses quand elles les reçoivent, ne pensez-vous pas ?	C'est pourquoi les  <hon>femmes<hoff>  se sentent merveilleuses quand <p>elles</p> les reçoivent, ne pensez-vous pas ?
That thing, it went down under the carpet, into the floor, now...	 Cette chose, elle est tombée sous le tapis, dans le plancher, maintenant...	- Nuh-uh. - Uh-uh. Seen stranger. - Not really. - I've seen stranger. - Artie! - Yeah?<brk> That thing, it went down under the carpet, into the floor, now...	 - Nuh-uh. - Uh-uh. J'ai vu un étranger. - Pas vraiment. - J'ai vu un étranger. - Artie! - Ouais?<brk>	That thing, <p>it</p> went down under the carpet, into the floor, now...	Cette  chose , elle est allée sous le tapis, dans le sol, maintenant...	Cette  <hon>chose<hoff> , <p>elle</p> est allée sous le tapis, dans le sol, maintenant...
All the girls went crazy when they saw his picture.	 Toutes les filles sont devenues folles quand elles ont vu sa photo.	That's not funny. You didn't answer. Do you love him? Oh... I was at secondary school when he asked for my hand.<brk> All the girls went crazy when they saw his picture.	 Ce n'est pas drôle. Tu n'as pas répondu. Tu l'aimes? Oh... J'étais au collège quand il m'a demandé ma main.<brk>	All the girls went crazy when <p>they</p> saw his picture.	Mes  copines  étaient folles de lui quand elles ont vu sa photo.	Mes  <hon>copines<hoff>  étaient folles de lui quand <p>elles</p> ont vu sa photo.
I see people like that, I wish they'd just go.	 Je vois des gens comme ça, j'aimerais qu'ils partent.	Oops, the propeller fell. That was over 8 seconds. You'll live long. I don't want to live a long life as an invalid. Not that kind of long life.<brk> I see people like that, I wish they'd just go.	 Oops, l'hélice est tombée. C'était plus de 8 secondes. Tu vivras longtemps. Je ne veux pas vivre longtemps en tant qu'invalide. Pas ce genre de longue vie.<brk>	I see people like that, I wish <p>they</p>'d just go.	Je vois des  personnes  dans cet état, Je souhaite qu'elles se dépêchent de s'en ailler.	Je vois des  <hon>personnes<hoff>  dans cet état, Je souhaite qu'<p>elles</p> se dépêchent de s'en ailler.
It's an old Mustang, and it's pretty sweet.	 C'est une vieille Mustang, et elle est assez douce.	I won't have you suspended... Without pay. Oh, that sounds great. Okay, the deal is if Amy gets more arrests, Jake has to give her his car.<brk> It's an old Mustang, and it's pretty sweet.	 Je ne veux pas que tu sois suspendue... Sans paie. Oh, ça a l'air génial. Okay, l'affaire est si Amy obtient plus d'arrestations, Jake doit lui donner sa voiture.<brk>	It's an old Mustang, and <p>it</p>'s pretty sweet.	C'est une vieille  Mustang , et elle est plutôt cool.	C'est une vieille  <hon>Mustang<hoff> , et <p>elle</p> est plutôt cool.
Yes, ma'am, mobile and Ohio had a railhead there before it burned.	 Oui, madame. Le portable et l'Ohio avaient une voie ferrée avant qu'elle ne brûle.	Was. Ain't nothing left. Of course. Thomas, didn't we know someone with the railroad in meridian? Is there a railroad there, Mr. Bohannon?<brk> Yes, ma'am, mobile and Ohio had a railhead there before it burned.	 C'était le cas. Il ne reste rien. Bien sûr. Thomas, ne connaissions-nous pas quelqu'un qui avait une ligne de chemin de fer sur le méridien? Y a-t-il une ligne de fer là-bas, M. Bohannon?<brk>	Yes, ma'am, mobile and Ohio had a railhead there before <p>it</p> burned.	Oui, madame, Mobile et l'Ohio avait une  ligne  mais elle a brûlé.	Oui, madame, Mobile et l'Ohio avait une  <hon>ligne<hoff>  mais <p>elle</p> a brûlé.
This thing is too powerful, and I want it to die.	 Cette chose est trop puissante, et je veux qu'elle meure.	It heals. This is a new age. This is a new God. You're insane. And I won't help.<brk> This thing is too powerful, and I want it to die.	 Il guérit. C'est une nouvelle ère. C'est un nouveau Dieu. Tu es fou. Et je n'aiderai pas.<brk>	This thing is too powerful, and I want <p>it</p> to die.	Cette  chose  est trop puissante, et je veux qu'elle meure.	Cette  <hon>chose<hoff>  est trop puissante, et je veux qu'<p>elle</p> meure.
He'd... he'd go out and interview victims, and if he could end up helping them and they were, you know, an attractive woman, he'd... he'd talk them into a one-nighter.	 Il sortirait et interviewerait les victimes, et s'il pouvait finir par les aider et qu'elles étaient, vous savez, une jolie femme, il... leur parlerait dans une nuit.	Okay. All right. I don't know if this is related, but this Elkins woman... she was Mike's type. Type in what way? Here's how it worked with him.<brk> He'd... he'd go out and interview victims, and if he could end up helping them and they were, you know, an attractive woman, he'd... he'd talk them into a one-nighter.	 D'accord. D'accord. Je ne sais pas si c'est lié, mais cette femme Elkins... elle était du genre de Mike. Dans quel sens? Voilà comment ça marchait avec lui.<brk>	He'd... he'd go out and interview victims, and if he could end up helping them and <p>they</p> were, you know, an attractive woman, he'd... he'd talk them into a one-nighter.	Il sortait et interrogeait des  victimes , et s'il pouvait les aider et qu'elles étaient, vous savez, des femmes séduisantes, il... il les pérsuadait d'avoir une liaison sans lendemain.	Il sortait et interrogeait des  <hon>victimes<hoff> , et s'il pouvait les aider et qu'<p>elles</p> étaient, vous savez, des femmes séduisantes, il... il les pérsuadait d'avoir une liaison sans lendemain.
Why would she make such allegations if they weren't true?	 Pourquoi ferait-elle de telles allégations si elles étaient fausses?	Yes. I am. Senator Colton, what do you have to say about these allegations from your wife? I'd say I'm disappointed and heartbroken. My wife has decided to sling mud, falsely.<brk> Why would she make such allegations if they weren't true?	 Oui. Sénateur Colton, que dites-vous de ces allégations de votre femme? Je dirais que je suis déçu et brisé au coeur. Ma femme a décidé de fronder de la boue, faussement.<brk>	Why would she make such allegations if <p>they</p> weren't true?	Pourquoi aurait-elle fait ces  allégations  si elles n'étaient pas vraies ?	Pourquoi aurait-elle fait ces  <hon>allégations<hoff>  si <p>elles</p> n'étaient pas vraies ?
"""Forgiveness does not change the past, but it does enlarge the future."""	" ""Le pardon ne change pas le passé, mais il élargit le futur."""	"Oh, yeah. Um, ""Be careful to avoid extravagant purchases this month."" Well, I think I can manage that one. Well, then I'll count the pistol you gave me as being part of last month. I'll check in with you when I'm back in Washington.<brk> ""Forgiveness does not change the past, but it does enlarge the future."""	" Oh, ouais. ""Fais attention à éviter les achats extravagants ce mois-ci."" Eh bien, je pense que je peux gérer celui-là. Eh bien, je vais compter le pistolet que tu m'as donné en tant que partie du mois dernier. Je vais vérifier avec toi quand je serai de retour à Washington.<brk>"	"""Forgiveness does not change the past, but <p>it</p> does enlarge the future."""	"""Le  pardon  ne change pas le passé, mais il fait grandir l'avenir""."	"""Le  <hon>pardon<hoff>  ne change pas le passé, mais <p>il</p> fait grandir l'avenir""."
Since the head is commonly the first to dislodge during decomp... it could have washed down the hill during last night's rain.	 Puisque la tête est généralement la première à se déloger pendant la décomp... elle aurait pu descendre la colline pendant la pluie de la nuit dernière.	Okay. Tell you What. You look over there, and I'll look over here. We have to be methodical. Skull retrieval requires the use of physics, anatomy... and the careful reading of geological terrain. That sounds like it's gonna take a long time, and I gotta-<brk> Since the head is commonly the first to dislodge during decomp... it could have washed down the hill during last night's rain.	 D'accord. Tu vois quoi. Tu regardes par là, et je regarde par là. Nous devons être méthodiques. La reconstitution du crâne nécessite l'usage de la physique, de l'anatomie... et la lecture attentive du terrain géologique. On dirait que ça va prendre beaucoup de temps, et je dois...<brk>	Since the head is commonly the first to dislodge during decomp... <p>it</p> could have washed down the hill during last night's rain.	J'ai... Comme la  tête  est la première à se détacher lors de la décomposition, elle a pu descendre la colline durant l'averse de la nuit dernière.	J'ai... Comme la  <hon>tête<hoff>  est la première à se détacher lors de la décomposition, <p>elle</p> a pu descendre la colline durant l'averse de la nuit dernière.
This sword was forged in a dragon's breath and it will do my bidding.	 Cette épée a été forgée dans le souffle d'un dragon et elle fera mon affaire.	Not until I have what I came for. You dare challenge me, the ancient Dochraid? You, a puny sorcerer! And yet I will have what I came for. I am a creature of the earth, you cannot kill me.<brk> This sword was forged in a dragon's breath and it will do my bidding.	 Pas avant d'avoir ce que je suis venu chercher. Vous osez me défier, l'ancien Dochraid? Vous, un sorcier chétif! Et pourtant j'aurai ce que je suis venu chercher. Je suis une créature de la terre, vous ne pouvez pas me tuer.<brk>	This sword was forged in a dragon's breath and <p>it</p> will do my bidding.	Cette  épée  a été forgée dans le souffle du dragon. Et elle m'obéit.	Cette  <hon>épée<hoff>  a été forgée dans le souffle du dragon. Et <p>elle</p> m'obéit.
