src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
Don't say no right away, but I saw a dress a few booths down and I think it would look great on you.	 Ne dis pas non tout de suite, mais j'ai vu une robe quelques cabines en bas et je pense qu'elle serait super pour toi.	Let's go get some food. Actually, I signed us up to work at Rico's mathlete booth. And I thought maybe we could go to the formal tonight. Jo. You wanna come tonight?<brk> Don't say no right away, but I saw a dress a few booths down and I think it would look great on you.	 Allons chercher à manger. En fait, je nous ai inscrit à la cabine de mathlettes de Rico. Et j'ai pensé qu'on pourrait peut-être aller à la réception ce soir. Jo. Tu veux venir ce soir?<brk>	Don't say no right away, but I saw a dress a few booths down and I think <p>it</p> would look great on you.	Ne dis pas non tout de suite, mais j'ai vu une  robe  dans un stand pas loin. et je pense qu'elle t'irait bien.	Ne dis pas non tout de suite, mais j'ai vu une  <hon>robe<hoff>  dans un stand pas loin. et je pense qu'<p>elle</p> t'irait bien.
White roses, they are so beautiful!	 Les roses blanches, elles sont si belles!	When I eventually get presented, the train has to be no less than three yards in length from the shoulders. It sounds rather ornate. It's tradition. For you, Mrs Selfridge. Oh!<brk> White roses, they are so beautiful!	 Quand on me présente, le train ne doit pas être à moins de trois mètres des épaules. Ça sonne plutôt ornithologique. C'est la tradition. Pour vous, Mme Selfridge. Oh!<brk>	White roses, <p>they</p> are so beautiful!	Des  roses  blanches, elles sont magnifiques !	Des  <hon>roses<hoff>  blanches, <p>elles</p> sont magnifiques !
Castle, there was a blood trail that led from the van, and it stopped.	 Castle, il y avait une trace de sang qui passait du van, et elle s'est arrêtée.	I gotta go let Agent Harris know. So she's safe. She's here somewhere, right? She's gotta be around here somewhere? She was.<brk> Castle, there was a blood trail that led from the van, and it stopped.	 Je dois faire savoir à l'agent Harris. Elle est en sécurité. Elle est quelque part, non? Elle doit être quelque part par ici? Elle l'était.<brk>	Castle, there was a blood trail that led from the van, and <p>it</p> stopped.	Castle, il y avait une  traînée  de sang qui partait du van, mais après elle disparaît.	Castle, il y avait une  <hon>traînée<hoff>  de sang qui partait du van, mais après <p>elle</p> disparaît.
So that all the girls of India will learn a lesson that they shouldn't dare trick innocent guys into 498a.	 Pour que toutes les filles indiennes apprennent une leçon qu'elles n'osent pas piéger des innocentes jusqu'à 498a.	They duped my client of eighty lakhs it's in the bag... ls this correct uncle? Yes Come on then, to the police station Just wait and watch now Tarn... I will get the maximum sentence for her...<brk> So that all the girls of India will learn a lesson that they shouldn't dare trick innocent guys into 498a.	 Ils ont largué ma cliente de 80 lakhs. C'est dans le sac. C'est le bon oncle? - Allez, au poste de police, attends et regarde. J'aurai la peine maximale pour elle.<brk>	So that all the girls of India will learn a lesson that <p>they</p> shouldn't dare trick innocent guys into 498a.	Ca servira de leçon aux  filles ! Elles n'utiliseront plus le 498a pour intimider des innocents.	Ca servira de leçon aux  <hon>filles<hoff> ! <p>Elles</p> n'utiliseront plus le 498a pour intimider des innocents.
When you got harmonies going together, they kind of meld together.	 Quand vous avez des harmonies qui vont ensemble, elles se mélangent.	That's analog. It's how it sounds. Especially Neve's, you know. I mean, everything is just better. The human voice sounds better.<brk> When you got harmonies going together, they kind of meld together.	 C'est analogique. C'est comme ça que ça sonne. Surtout celui de Neve, vous savez. Je veux dire, tout est juste mieux. La voix humaine sonne mieux.<brk>	When you got harmonies going together, <p>they</p> kind of meld together.	Quand tu fais des  harmonies  c'est comme si elles se fondaient les unes avec les autres.	Quand tu fais des  <hon>harmonies<hoff>  c'est comme si <p>elles</p> se fondaient les unes avec les autres.
They had completely different careers, and they lived in different parts of town.	 Ils avaient des carrières complètement différentes, et ils vivaient dans différentes parties de la ville.	Yeah, still working on it. Excuse me. Yeah, Ryan here. Maybe they knew each other. No, their family said they didn't know each other.<brk> They had completely different careers, and they lived in different parts of town.	 Ouais, on y travaille encore. Excusez-moi. Ouais, Ryan ici. Peut-être qu'ils se connaissaient. Non, leur famille a dit qu'ils ne se connaissaient pas.<brk>	They had completely different careers, and <p>they</p> lived in different parts of town.	Elles  ont des carrières complètement différentes, et elles vivaient dans des quartiers différents.	<hon>Elles<hoff>  ont des carrières complètement différentes, et <p>elles</p> vivaient dans des quartiers différents.
My current marriage to Heather, wiped out, like it never even happened.	 Mon mariage actuel avec Heather, a disparu comme il ne s'est jamais passé.	I don't wanna do that. It's what you must do to guarantee your mother spends the rest of her days filled with love for what is in front of her. You said I should be specific, so I've been really thinking about this. Good. I want to have been married to her, Katie, the whole time.<brk> My current marriage to Heather, wiped out, like it never even happened.	 Je ne veux pas faire ça. C'est ce que vous devez faire pour garantir que votre mère passe le reste de sa journée remplie d'amour pour ce qui est en face d'elle. Vous avez dit que je devrais être spécifique, donc j'ai vraiment réfléchi à ça. Bien. Je veux avoir été marié avec elle, Katie, tout le temps.<brk>	My current marriage to Heather, wiped out, like <p>it</p> never even happened.	Mon  mariage  avec Heather ? Effacé. Il n'a jamais existé.	Mon  <hon>mariage<hoff>  avec Heather ? Effacé. <p>Il</p> n'a jamais existé.
The skinwalker sounds and looks like his victims, but he doesn't know what they know.	 Le skinwalker sonne et ressemble à ses victimes, mais il ne sait pas ce qu'elles savent.	The thing is, Tommy made a series of rookie mistakes. I hardly noticed them at first, but when you add 'em all up, there's no way he could be a trained cop. I-I would... I would just like you to note that I told you so. I told you so!<brk> The skinwalker sounds and looks like his victims, but he doesn't know what they know.	 Tommy a fait une série d'erreurs de débutantes. Je les ai à peine remarquées au début, mais quand vous les ajoutez toutes, il n'y a aucune chance qu'il soit un flic entraîné. Je voudrais... J'aimerais juste que vous remarquiez que je vous l'ai dit. Je vous l'ai dit!<brk>	The skinwalker sounds and looks like his victims, but he doesn't know what <p>they</p> know.	Le porteur de peau parle et ressemble à ses  victimes , mais il ignore ce qu'elles savent.	Le porteur de peau parle et ressemble à ses  <hon>victimes<hoff> , mais il ignore ce qu'<p>elles</p> savent.
It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - it has very high-specification after-market brake pads.	 C'est drôle que tu devrais dire ça, parce que j'utilise une tactique similaire quand j'achète une voiture, alors j'ai regardé des choses comme - il a des coussinets de freins très haute précision après la vente.	I looked at these stickers, the non-standard alloy wheels, and I suspect this has been slammed. It does look like it's been slammed. It's been lowered. So you add those things together, and I've deduced it was probably owned by...a parish priest? June Whitfield, probably.<brk> It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - it has very high-specification after-market brake pads.	 J'ai regardé ces autocollants, les roues en alliage non-standard, et j'imagine qu'il a été claqué. On dirait qu'il a été claqué. Il a été baissé. Donc vous ajoutez ces choses ensemble, et j'en ai déduis qu'il était probablement la propriété d'un prêtre paroissial? June Whitfield, probablement.<brk>	It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - <p>it</p> has very high-specification after-market brake pads.	Marrant que tu dises ça, parce que j'emploie la même technique lorsque j'achète une  voiture , donc j'ai remarqué des choses comme - elle a des plaquettes de frein renforcées achetés après la voiture.	Marrant que tu dises ça, parce que j'emploie la même technique lorsque j'achète une  <hon>voiture<hoff> , donc j'ai remarqué des choses comme - <p>elle</p> a des plaquettes de frein renforcées achetés après la voiture.
That's why women will feel wonderful when they receive them, don't you think?	 C'est pourquoi les femmes se sentiront merveilleuses quand elles les recevraient, non?	Here, are all the flowers women like! Roses which stand for burning love. Lillies which mean a pure love. Tulips are a confession of love. These are all flowers that are related to love.<brk> That's why women will feel wonderful when they receive them, don't you think?	 Voici toutes les fleurs que les femmes aiment! Des roses qui sont là pour brûler l'amour. Des roses qui signifient un amour pur. Les tulipes sont une confession d'amour. Ce sont toutes des fleurs qui sont liées à l'amour.<brk>	That's why women will feel wonderful when <p>they</p> receive them, don't you think?	C'est pourquoi les  femmes  se sentent merveilleuses quand elles les reçoivent, ne pensez-vous pas ?	C'est pourquoi les  <hon>femmes<hoff>  se sentent merveilleuses quand <p>elles</p> les reçoivent, ne pensez-vous pas ?
That thing, it went down under the carpet, into the floor, now...	 Cette chose, elle est tombée sous le tapis, dans le sol, maintenant...	- Nuh-uh. - Uh-uh. Seen stranger. - Not really. - I've seen stranger. - Artie! - Yeah?<brk> That thing, it went down under the carpet, into the floor, now...	 - Non. - Je vois un étranger. - Pas vraiment. - J'ai vu un étranger. - Artie! - Ouais?<brk>	That thing, <p>it</p> went down under the carpet, into the floor, now...	Cette  chose , elle est allée sous le tapis, dans le sol, maintenant...	Cette  <hon>chose<hoff> , <p>elle</p> est allée sous le tapis, dans le sol, maintenant...
