src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
They had completely different careers, and they lived in different parts of town.	Ils avaient des carrières complètement différentes, et ils habitaient dans des coins différents de la ville.	Yeah, still working on it. Excuse me. Yeah, Ryan here. Maybe they knew each other. No, their family said they didn't know each other.<brk> They had completely different careers, and they lived in different parts of town.		They had completely different careers, and <p>they</p> lived in different parts of town.	Elles  ont des carrières complètement différentes, et elles vivaient dans des quartiers différents.	<hon>Elles<hoff>  ont des carrières complètement différentes, et <p>elles</p> vivaient dans des quartiers différents.
My current marriage to Heather, wiped out, like it never even happened.	Mon mariage actuel avec Heather, a été effacé, comme s'il ne s'était jamais produit.	I don't wanna do that. It's what you must do to guarantee your mother spends the rest of her days filled with love for what is in front of her. You said I should be specific, so I've been really thinking about this. Good. I want to have been married to her, Katie, the whole time.<brk> My current marriage to Heather, wiped out, like it never even happened.		My current marriage to Heather, wiped out, like <p>it</p> never even happened.	Mon  mariage  avec Heather ? Effacé. Il n'a jamais existé.	Mon  <hon>mariage<hoff>  avec Heather ? Effacé. <p>Il</p> n'a jamais existé.
The skinwalker sounds and looks like his victims, but he doesn't know what they know.	Le skinwalker sonne et ressemble à ses victimes, mais il ne sait pas ce qu'elles savent.	The thing is, Tommy made a series of rookie mistakes. I hardly noticed them at first, but when you add 'em all up, there's no way he could be a trained cop. I-I would... I would just like you to note that I told you so. I told you so!<brk> The skinwalker sounds and looks like his victims, but he doesn't know what they know.		The skinwalker sounds and looks like his victims, but he doesn't know what <p>they</p> know.	Le porteur de peau parle et ressemble à ses  victimes , mais il ignore ce qu'elles savent.	Le porteur de peau parle et ressemble à ses  <hon>victimes<hoff> , mais il ignore ce qu'<p>elles</p> savent.
It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - it has very high-specification after-market brake pads.	C'est marrant que vous me disiez ça, parce que j'utilise une technique similaire quand j'achète une voiture, donc j'ai regardé des choses comme - elle a une très haute précision après-vente des disques de frein.	I looked at these stickers, the non-standard alloy wheels, and I suspect this has been slammed. It does look like it's been slammed. It's been lowered. So you add those things together, and I've deduced it was probably owned by...a parish priest? June Whitfield, probably.<brk> It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - it has very high-specification after-market brake pads.		It's funny you should say that, because I employ a similar tactic when I'm buying a car, so I looked at things like - <p>it</p> has very high-specification after-market brake pads.	Marrant que tu dises ça, parce que j'emploie la même technique lorsque j'achète une  voiture , donc j'ai remarqué des choses comme - elle a des plaquettes de frein renforcées achetés après la voiture.	Marrant que tu dises ça, parce que j'emploie la même technique lorsque j'achète une  <hon>voiture<hoff> , donc j'ai remarqué des choses comme - <p>elle</p> a des plaquettes de frein renforcées achetés après la voiture.
That's why women will feel wonderful when they receive them, don't you think?	C'est pour ça que les femmes se sentent merveilleuses quand elles les reçoivent.	Here, are all the flowers women like! Roses which stand for burning love. Lillies which mean a pure love. Tulips are a confession of love. These are all flowers that are related to love.<brk> That's why women will feel wonderful when they receive them, don't you think?		That's why women will feel wonderful when <p>they</p> receive them, don't you think?	C'est pourquoi les  femmes  se sentent merveilleuses quand elles les reçoivent, ne pensez-vous pas ?	C'est pourquoi les  <hon>femmes<hoff>  se sentent merveilleuses quand <p>elles</p> les reçoivent, ne pensez-vous pas ?
That thing, it went down under the carpet, into the floor, now...	Cette chose, elle est tombée sous le tapis, dans le sol, maintenant...	- Nuh-uh. - Uh-uh. Seen stranger. - Not really. - I've seen stranger. - Artie! - Yeah?<brk> That thing, it went down under the carpet, into the floor, now...		That thing, <p>it</p> went down under the carpet, into the floor, now...	Cette  chose , elle est allée sous le tapis, dans le sol, maintenant...	Cette  <hon>chose<hoff> , <p>elle</p> est allée sous le tapis, dans le sol, maintenant...
All the girls went crazy when they saw his picture.	Toutes les filles sont devenues folles quand elles ont vu sa photo.	That's not funny. You didn't answer. Do you love him? Oh... I was at secondary school when he asked for my hand.<brk> All the girls went crazy when they saw his picture.		All the girls went crazy when <p>they</p> saw his picture.	Mes  copines  étaient folles de lui quand elles ont vu sa photo.	Mes  <hon>copines<hoff>  étaient folles de lui quand <p>elles</p> ont vu sa photo.
I see people like that, I wish they'd just go.	Je vois des gens comme ça, j'aimerais bien qu'ils partent.	Oops, the propeller fell. That was over 8 seconds. You'll live long. I don't want to live a long life as an invalid. Not that kind of long life.<brk> I see people like that, I wish they'd just go.		I see people like that, I wish <p>they</p>'d just go.	Je vois des  personnes  dans cet état, Je souhaite qu'elles se dépêchent de s'en ailler.	Je vois des  <hon>personnes<hoff>  dans cet état, Je souhaite qu'<p>elles</p> se dépêchent de s'en ailler.
It's an old Mustang, and it's pretty sweet.	C'est une vieille Mustang, et elle est plutôt mignonne.	I won't have you suspended... Without pay. Oh, that sounds great. Okay, the deal is if Amy gets more arrests, Jake has to give her his car.<brk> It's an old Mustang, and it's pretty sweet.		It's an old Mustang, and <p>it</p>'s pretty sweet.	C'est une vieille  Mustang , et elle est plutôt cool.	C'est une vieille  <hon>Mustang<hoff> , et <p>elle</p> est plutôt cool.
Yes, ma'am, mobile and Ohio had a railhead there before it burned.	Oui madame, le portable et l'Ohio avaient une tête avant qu'elle ne brûle.	Was. Ain't nothing left. Of course. Thomas, didn't we know someone with the railroad in meridian? Is there a railroad there, Mr. Bohannon?<brk> Yes, ma'am, mobile and Ohio had a railhead there before it burned.		Yes, ma'am, mobile and Ohio had a railhead there before <p>it</p> burned.	Oui, madame, Mobile et l'Ohio avait une  ligne  mais elle a brûlé.	Oui, madame, Mobile et l'Ohio avait une  <hon>ligne<hoff>  mais <p>elle</p> a brûlé.
This thing is too powerful, and I want it to die.	Cette chose est trop puissante, et je veux qu'elle meure.	It heals. This is a new age. This is a new God. You're insane. And I won't help.<brk> This thing is too powerful, and I want it to die.		This thing is too powerful, and I want <p>it</p> to die.	Cette  chose  est trop puissante, et je veux qu'elle meure.	Cette  <hon>chose<hoff>  est trop puissante, et je veux qu'<p>elle</p> meure.
He'd... he'd go out and interview victims, and if he could end up helping them and they were, you know, an attractive woman, he'd... he'd talk them into a one-nighter.	Il sortirait interviewer les victimes, et s'il pouvait les aider et qu'elles étaient séduisantes, il les parlerait une nuit.	Okay. All right. I don't know if this is related, but this Elkins woman... she was Mike's type. Type in what way? Here's how it worked with him.<brk> He'd... he'd go out and interview victims, and if he could end up helping them and they were, you know, an attractive woman, he'd... he'd talk them into a one-nighter.		He'd... he'd go out and interview victims, and if he could end up helping them and <p>they</p> were, you know, an attractive woman, he'd... he'd talk them into a one-nighter.	Il sortait et interrogeait des  victimes , et s'il pouvait les aider et qu'elles étaient, vous savez, des femmes séduisantes, il... il les pérsuadait d'avoir une liaison sans lendemain.	Il sortait et interrogeait des  <hon>victimes<hoff> , et s'il pouvait les aider et qu'<p>elles</p> étaient, vous savez, des femmes séduisantes, il... il les pérsuadait d'avoir une liaison sans lendemain.
Why would she make such allegations if they weren't true?	Pourquoi ferait-elle de telles allégations si elles n'étaient pas vraies?	Yes. I am. Senator Colton, what do you have to say about these allegations from your wife? I'd say I'm disappointed and heartbroken. My wife has decided to sling mud, falsely.<brk> Why would she make such allegations if they weren't true?		Why would she make such allegations if <p>they</p> weren't true?	Pourquoi aurait-elle fait ces  allégations  si elles n'étaient pas vraies ?	Pourquoi aurait-elle fait ces  <hon>allégations<hoff>  si <p>elles</p> n'étaient pas vraies ?
