src_en	tgt_fr	src_en_ctx	tgt_fr_ctx	src_en_with_tags	orig_fr	orig_fr_with_tags
Just when you think your day couldn't get any worse, it got worse.	 Juste quand vous pensez que votre jour n'a pas pu empirer, il a empiré.	"Play ball. Come on, Tate. Swing big! Read ""Moneyball,"" asshole. Walks are as good as hits.<brk> Just when you think your day couldn't get any worse, it got worse."	"Joue au bal. Viens, Tate. Tire gros! Lisez ""Le bal de fric, crétin. Les promenades sont comme les coups.<brk>"	Just when you think your day couldn't get any worse, <p>it</p> got worse.	Quand on se dit que la  journée  ne peut pas aller plus mal, elle empire.	Quand on se dit que la  <hon>journée<hoff>  ne peut pas aller plus mal, <p>elle</p> empire.
These people up here, they've work too hard to see all of their efforts destroyed by one deranged individual.	 Ces gens là-haut, ils travaillent trop dur à voir tous leurs efforts détruits par un individu dérangé.	That's my script. Do you have a sec? - Of course, Janet. - Audra. Damn it. You know, I want to be as sensitive as a businessman can be.<brk> These people up here, they've work too hard to see all of their efforts destroyed by one deranged individual.	C'est mon scénario. Tu as une seconde? - Bien sûr, Janet. - Audra. Merde. Tu sais, je veux être aussi sensible qu'un homme d'affaires peut l'être.<brk>	These people up here, <p>they</p>'ve work too hard to see all of their efforts destroyed by one deranged individual.	Ces  personnes  là, elles travaillent trop dur pour voir tous leurs efforts détruits par une personne dérangée.	Ces  <hon>personnes<hoff>  là, <p>elles</p> travaillent trop dur pour voir tous leurs efforts détruits par une personne dérangée.
I had a sick pig, it died quick.	 J'avais un porc malade, il est mort vite.	No, man. Charlie used to sleepwalk. Locked himself in. Hell, he was just eating barbecue yesterday. How could somebody die in a day just from a cold?<brk> I had a sick pig, it died quick.	Non, mec. Charlie faisait une promenade de sommeil. Il s'est enfermé. Bon sang, il mangeait un barbecue, hier. Comment quelqu'un peut mourir en une journée juste d'un rhume?<brk>	I had a sick pig, <p>it</p> died quick.	J'avais un  cochon  malade, Il est mort rapidemment.	J'avais un  <hon>cochon<hoff>  malade, <p>Il</p> est mort rapidemment.
I used to put Scotch Tape around my dolls so I'd know if they moved when I was sleeping.	 Je mettais des rubans de Scotch autour de mes poupées pour savoir si elles bougeaient pendant mon sommeil.	Yes! No. Wait, no, yes, no, yes, no, no, yes, no. You know, when I was a kid, I used to think that there were people in the radio. Like, these little itty-bitty people that climbed in and played on their mini instruments and sang into their tiny microphones! That's stupid.<brk> I used to put Scotch Tape around my dolls so I'd know if they moved when I was sleeping.	Oui! Non. Attendez, non, oui, non, oui, non, oui, non. Tu sais, quand j'étais gosse, je pensais qu'il y avait des gens à la radio. Comme ces minuscules gens qui montaient et jouaient sur leurs mini instruments et chantaient dans leurs micros minuscules! C'est stupide.<brk>	I used to put Scotch Tape around my dolls so I'd know if <p>they</p> moved when I was sleeping.	Je mettais du ruban adhésif sur mes  poupées  pour voir si elles bougeaient pendant mon sommeil.	Je mettais du ruban adhésif sur mes  <hon>poupées<hoff>  pour voir si <p>elles</p> bougeaient pendant mon sommeil.
Hold on to this knife and it will become a part of you and your time.	 Accroche-toi à ce couteau et il fera partie de toi et de ton temps.	Listen to me my mother. The families and masons who formerly lived in this house appeared in the future. They now live in a time where they don't belong. It is enough Leopoldo. You must listen to me!<brk> Hold on to this knife and it will become a part of you and your time.	Ecoute-moi ma mère. Les familles et les maçons qui vivaient autrefois dans cette maison apparaissent dans le futur. Ils vivent maintenant à une époque où ils n'ont pas leur place. Il suffit de Leopoldo. Tu dois m'écouter!<brk>	Hold on to this knife and <p>it</p> will become a part of you and your time.	Prends ce  couteau  et il fera partie de toi et de ton temps.	Prends ce  <hon>couteau<hoff>  et <p>il</p> fera partie de toi et de ton temps.
No way a guy like Sloan wouldn't wash his sheets, so they're fresh.	 Pas du tout qu'un type comme Sloan ne laverait pas ses draps, alors ils sont frais.	Just like the slug we took out of the wall. That's not all I found: fingerprints on the windowsill. Killer saw quite a show. I found semen stains.<brk> No way a guy like Sloan wouldn't wash his sheets, so they're fresh.	Comme la boue qu'on a sorti du mur. Ce n'est pas tout ce que j'ai trouvé : des empreintes digitales sur le rebord de la vitre. Le tueur a vu un spectacle. J'ai trouvé des taches de sperme.<brk>	No way a guy like Sloan wouldn't wash his sheets, so <p>they</p>'re fresh.	Aucune chance qu'un gars comme Sloan ne lave pas ses  draps , donc elles sont fraîches.	Aucune chance qu'un gars comme Sloan ne lave pas ses  <hon>draps<hoff> , donc <p>elles</p> sont fraîches.
The skin is dry, it's inelastic.	 La peau est sèche, elle est élastique.	It's negative, Jim. No visible signs of trauma. No bloating. Tongue and soft palate appear pale, almost white. Eyes are clear.<brk> The skin is dry, it's inelastic.	Il est négatif, Jim. Aucun signe visible de traumatisme. Pas de gonflement. La langue et le doux palais semblent pâle, presque blanc. Les yeux sont clairs.<brk>	The skin is dry, <p>it</p>'s inelastic.	La  peau  est sèche, elle a perdue son élasticité.	La  <hon>peau<hoff>  est sèche, <p>elle</p> a perdue son élasticité.
Um, both women decided they could do better.	 Euh, les deux femmes ont décidé qu'elles pouvaient faire mieux.	I'll make him eat his broccoli uh, brush his teeth, in bed at 8:00... [ Chuckles ] No, in bed by 7:00. - 7:00, of course. Eric: - Mom! Look! Oh, what happened?<brk> Um, both women decided they could do better.	Je vais lui faire manger ses brocolis, lui brosser les dents, au lit à 8 h... Non, au lit à 19 h. - 19 h, bien sûr. Eric: - Maman! Écoute! Oh, que s'est-il passé?<brk>	Um, both women decided <p>they</p> could do better.	Les deux  femmes  ont décidé qu'elles pouvaient avoir mieux.	Les deux  <hon>femmes<hoff>  ont décidé qu'<p>elles</p> pouvaient avoir mieux.
Meatball's lyrics may seem simple at first, but like an onion, they're many-layered underneath.	 Les paroles de Meatball peuvent sembler simples au début, mais comme un oignon, elles sont en couches multiples en dessous.	Look. This tracks Lemon's location by her cell phone signal. Those fe this up when I got lost bringing her iced teduring that Civil War reenactment. accidently run into her. Those fe this up when I got lost And make her see just exactly what she's been missing.<brk> Meatball's lyrics may seem simple at first, but like an onion, they're many-layered underneath.	Écoute. Ça trace la position de Lemon par son signal de portable. Ces trucs là-haut quand je me suis perdue l'amener à Ice pendant la récréation de la guerre civile. Par accident, je l'ai rencontrée. Ces trucs là-haut quand je me suis perdue Et lui faire voir exactement ce qu'elle a manqué.<brk>	Meatball's lyrics may seem simple at first, but like an onion, <p>they</p>'re many-layered underneath.	Les  paroles  de Meatball semblent simples au premier abord, mais c'est comme un oignon, elles ont beaucoup de sous couches.	Les  <hon>paroles<hoff>  de Meatball semblent simples au premier abord, mais c'est comme un oignon, <p>elles</p> ont beaucoup de sous couches.
Well, I had a house, and it was very clean.	 Eh bien, j'avais une maison, et elle était très propre.	"That was like a game of ""rock, paper, pervert."" Sophie, thank you for coming in. Max and I wanted to talk to you about taking you up on your offer to work for your cleaning company. Yeah, she wants to do it for money to pay for our website, and I want to do it because I like rummaging through strangers' medicine cabinets. Have you cleaned houses before?<brk> Well, I had a house, and it was very clean."	"C'était comme un jeu de ""rock, papier, pervers"". Sophie, merci d'être venue. Max et moi voulions vous parler de reprendre votre offre de travail pour votre société de nettoyage. Ouais, elle veut le faire pour l'argent de payer pour notre site web, et je veux le faire parce que j'aime fouiller dans les cabinets médicaux d'étrangers. Avez-vous nettoyé des maisons avant?<brk>"	Well, I had a house, and <p>it</p> was very clean.	Eh bien, j'avais une  maison  et elle était très propre.	Eh bien, j'avais une  <hon>maison<hoff>  et <p>elle</p> était très propre.
These things are never how they look.	 Ces choses ne sont jamais ce qu'elles semblent être.	He probably spends that on hair gel. DANVILLE: I don't know. Feels more like strategy to me than charity. You think? (crowd chatter, Kemp laughs)<brk> These things are never how they look.	Il a probablement dépensé ça pour du gel pour les cheveux. Je ne sais pas. Ça me paraît plus comme de la stratégie que de la charité. Tu crois? (bavardage intense, Kemp rires)<brk>	These things are never how <p>they</p> look.	Ces  choses  la ne sont jamais comme elles semblent.	Ces  <hon>choses<hoff>  la ne sont jamais comme <p>elles</p> semblent.
- Vee, I want you to talk to the girls at the hospital, see what they can tell us.	 - Vee, je veux que tu parles aux filles à l'hôpital, voir ce qu'elles peuvent nous dire.	I mean, if you're selling the skins, then why damage the merchandise? Must have been a beggun, a runner. Make an example out of them by sawing off their legs in front of the other girls. If those dates are right, they shipped 30 girls a week ago. - There were only ten here.<brk> - Vee, I want you to talk to the girls at the hospital, see what they can tell us.	Je veux dire, si vous vendez la peau, alors pourquoi gâcher la marchandise? Ca doit être un mendiant, un arnaqueur. Donnez-leur un exemple en enlevant leurs jambes devant les autres filles. Si ces rendez-vous sont bien, ils ont envoyé 30 filles par semaine. - Il n'y en avait que dix ici.<brk>	- Vee, I want you to talk to the girls at the hospital, see what <p>they</p> can tell us.	- Vee, je veux que tu parles aux autres  filles  à l'hôpital, vois ce qu'elles peuvent nous apprendre.	- Vee, je veux que tu parles aux autres  <hon>filles<hoff>  à l'hôpital, vois ce qu'<p>elles</p> peuvent nous apprendre.
She had access to the 50th floor of the Empire State Building while it was under renovation.	 Elle avait accès au 50ème étage de l'Empire State Building pendant qu'il était en travaux de rénovation.	I'm sorry, but you got to go back. Listen, you've been looking for that evidence box for, what, three months now? I've been after it for 30 years. Now you say you're close. When WITSEC moved Ellen to New York 12 years ago, they gave her a job at a securities firm.<brk> She had access to the 50th floor of the Empire State Building while it was under renovation.	Je suis désolé, mais tu dois y retourner. Écoute, tu cherchais cette boîte à preuves depuis trois mois? Je l'ai cherchée depuis 30 ans. Maintenant tu dis que tu es proche. Quand WITSEC a emporté Ellen à New York il y a 12 ans, ils lui ont donné un emploi dans une firme de valeurs mobilières.<brk>	She had access to the 50th floor of the Empire State Building while <p>it</p> was under renovation.	Elle avait accès au 50e étage de l' Empire State Bulding  quand il était en rénovation.	Elle avait accès au 50e étage de l' <hon>Empire State Bulding<hoff>  quand <p>il</p> était en rénovation.
